,ReEDS_Tech,Year,Generation (MWh),Emissions (metric tons),Heat Rate (MMBtu/MWh),EmissionsType,EmissionsRate (kg/kWh),Fuel Input (kg or m3 / kWh)
46,Coal,2012,1205939763.7695873,1545714.0107347867,10.122255723,SO2,0.001281750595820073,0.44498110407916297
47,Coal,2012,1205939763.7695873,1282660.3942726364,10.122255723,CO2,1.0636189574371706,0.44498110407916297
48,Coal,2014,1680911328.4300292,1709341.8295614012,10.122255723,NOX,0.00101691374235542,0.44498110407916297
49,Coal,2014,1680911328.4300292,2169927.1716607716,10.122255723,SO2,0.001290923045707285,0.44498110407916297
50,Coal,2014,1680911328.4300292,1798336.355409616,10.122255723,CO2,1.0698579544283644,0.44498110407916297
51,Coal,2016,936817054.388509,923327.1971389594,10.122255723,NOX,0.0009856003291289835,0.44498110407916297
52,Coal,2016,936817054.388509,1083823.0901135996,10.122255723,SO2,0.0011569207510008944,0.44498110407916297
53,Coal,2016,936817054.388509,984037.2884854204,10.122255723,CO2,1.0504049684788601,0.44498110407916297
54,Coal,2018,943150034.8976555,911483.8437930985,10.122255723,NOX,0.0009664250756158926,0.44498110407916297
55,Coal,2018,943150034.8976555,1040535.9536793305,10.122255723,SO2,0.0011032560199101754,0.44498110407916297
56,Coal,2018,943150034.8976555,987109.9491837169,10.122255723,CO2,1.0466096725435965,0.44498110407916297
57,Coal,2020,649971547.498644,633700.9134714345,10.122255723,NOX,0.000974967159578253,0.44498110407916297
58,Coal,2020,649971547.498644,719758.1408804912,10.122255723,SO2,0.0011073686896763627,0.44498110407916297
59,Coal,2020,649971547.498644,679001.8905356085,10.122255723,CO2,1.0446640212924474,0.44498110407916297
60,Coal,2022,959364952.4075117,921252.6272592477,10.122255723,NOX,0.0009602733818317819,0.44498110407916297
61,Coal,2022,959364952.4075117,1047992.059618714,10.122255723,SO2,0.0010923810141164672,0.44498110407916297
62,Coal,2022,959364952.4075117,1004035.563952972,10.122255723,CO2,1.0465626886132957,0.44498110407916297
63,Coal,2024,671004651.9625678,636366.8915624741,10.122255723,NOX,0.0009483792544525817,0.44498110407916297
64,Coal,2024,671004651.9625678,716480.0180150778,10.122255723,SO2,0.0010677720577934933,0.44498110407916297
65,Coal,2024,671004651.9625678,696928.5161024638,10.122255723,CO2,1.0386344030016383,0.44498110407916297
66,Coal,2026,544227380.2599328,515952.9855518314,10.122255723,NOX,0.0009480467250754694,0.44498110407916297
67,Coal,2026,544227380.2599328,585897.7493215573,10.122255723,SO2,0.001076567939381738,0.44498110407916297
68,Coal,2026,544227380.2599328,563623.0816366454,10.122255723,CO2,1.0356389665059647,0.44498110407916297
69,Coal,2028,304089659.06686056,293035.54883912526,10.122255723,NOX,0.0009636485164880111,0.44498110407916297
70,Coal,2028,304089659.06686056,340715.6325168037,10.122255723,SO2,0.0011204446529432628,0.44498110407916297
71,Coal,2028,304089659.06686056,315127.9979969469,10.122255723,CO2,1.0362996195397074,0.44498110407916297
72,Coal,2030,189899655.9097342,183615.14498314034,10.122255723,NOX,0.0009669061489527864,0.44498110407916297
73,Coal,2030,189899655.9097342,216205.138168642,10.122255723,SO2,0.0011385230643672767,0.44498110407916297
74,Coal,2030,189899655.9097342,196312.53953986688,10.122255723,CO2,1.0337698538705145,0.44498110407916297
75,Coal,2032,146644922.46224317,140933.30467728712,10.122255723,NOX,0.0009610513771015383,0.44498110407916297
76,Coal,2032,146644922.46224317,170480.85654896122,10.122255723,SO2,0.0011625418302011453,0.44498110407916297
77,Coal,2032,146644922.46224317,151522.36928927558,10.122255723,CO2,1.0332602503048698,0.44498110407916297
78,Coal,2034,114822399.74170917,109892.85164574241,10.122255723,NOX,0.000957068062442035,0.44498110407916297
79,Coal,2034,114822399.74170917,132553.72830022493,10.122255723,SO2,0.0011544239503651034,0.44498110407916297
80,Coal,2034,114822399.74170917,118976.7295355193,10.122255723,CO2,1.0361804822330418,0.44498110407916297
81,Coal,2036,105091851.76453087,100746.44705630417,10.122255723,NOX,0.0009586513641612956,0.44498110407916297
82,Coal,2036,105091851.76453087,118769.40421951638,10.122255723,SO2,0.0011301485531497863,0.44498110407916297
83,Coal,2036,105091851.76453087,109020.27750909909,10.122255723,CO2,1.0373808785230112,0.44498110407916297
84,Coal,2038,94772412.32060187,90817.75287609035,10.122255723,NOX,0.0009582720398512866,0.44498110407916297
85,Coal,2038,94772412.32060187,106191.03587502256,10.122255723,SO2,0.0011204846777118332,0.44498110407916297
86,Coal,2038,94772412.32060187,98262.2223621446,10.122255723,CO2,1.036823058061846,0.44498110407916297
87,Coal,2040,86887301.88268833,82570.82127987334,10.122255723,NOX,0.0009503209271172568,0.44498110407916297
88,Coal,2040,86887301.88268833,94646.21479724773,10.122255723,SO2,0.001089298582720812,0.44498110407916297
89,Coal,2040,86887301.88268833,90015.57133176086,10.122255723,CO2,1.0360037586769144,0.44498110407916297
90,Coal,2042,78899050.25276434,73955.68835358458,10.122255723,NOX,0.0009373457363131369,0.44498110407916297
91,Coal,2042,78899050.25276434,83436.83354833661,10.122255723,SO2,0.0010575137885821798,0.44498110407916297
92,Coal,2042,78899050.25276434,81200.80226992558,10.122255723,CO2,1.0291733805386407,0.44498110407916297
93,Coal,2044,72829021.08913091,67786.28753666341,10.122255723,NOX,0.0009307592841829357,0.44498110407916297
94,Coal,2044,72829021.08913091,75765.03937693733,10.122255723,SO2,0.0010403138507685448,0.44498110407916297
95,Coal,2044,72829021.08913091,74978.14858891602,10.122255723,CO2,1.0295092185456527,0.44498110407916297
96,Coal,2046,58193803.89738253,51700.11838835939,10.122255723,NOX,0.0008884127677841109,0.44498110407916297
97,Coal,2046,58193803.89738253,58186.37909623148,10.122255723,SO2,0.000999872412513811,0.44498110407916297
98,Coal,2046,58193803.89738253,57395.89243351795,10.122255723,CO2,0.9862887212997522,0.44498110407916297
99,Coal,2048,49856704.384924605,43057.90255654247,10.122255723,NOX,0.0008636331479936744,0.44498110407916297
100,Coal,2048,49856704.384924605,48219.6963864786,10.122255723,SO2,0.0009671657399212092,0.44498110407916297
101,Coal,2048,49856704.384924605,48709.478940028755,10.122255723,CO2,0.9769895451564837,0.44498110407916297
102,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,1365.3805258666239,9.325,NOX,0.00044226832633311385,0.4099332114391983
103,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,892.350348839552,9.325,SO2,0.0002890463777733643,0.4099332114391983
104,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,3068.040213705,9.325,CO2,0.9937867024848329,0.4099332114391983
105,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,964.284688753776,9.153666667,NOX,0.0004479899022129912,0.4024012839943435
106,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,630.050827529588,9.153666667,SO2,0.0002927106609760416,0.4024012839943435
107,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,2166.539082490443,9.153666667,CO2,1.0065363922348358,0.4024012839943435
108,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,2934.715276859584,8.982333333,NOX,0.0004224908301807681,0.3948693565055279
109,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,1918.005497516032,8.982333333,SO2,0.0002761220965203697,0.3948693565055279
110,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,6598.06267331284,8.982333333,CO2,0.9498778291758824,0.3948693565055279
111,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,936.63606577212,8.811,NOX,0.0004430633364946036,0.38733742906067303
112,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,612.17971921876,8.811,SO2,0.0002895835414022844,0.38733742906067303
113,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,2105.363004561572,8.811,CO2,0.9959141991445611,0.38733742906067303
114,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,1197.34964833712,8.639666667,NOX,0.00043603687535580856,0.3798055016158183
115,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,782.69535799376,8.639666667,SO2,0.0002850328963883445,0.3798055016158183
116,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,2691.37832814907,8.639666667,CO2,0.9801148714047512,0.3798055016158183
117,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,523.494047018141,8.45,NOX,0.00041429976340354505,0.37146762859637805
118,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,342.118471933779,8.45,SO2,0.000270756855374967,0.37146762859637805
119,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,1176.7906331377421,8.45,CO2,0.9313268864499222,0.37146762859637805
120,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,1291.371067581824,8.243,NOX,0.00043271748960086186,0.3623677707124195
121,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,844.200206385152,8.243,SO2,0.00028287779027879315,0.3623677707124195
122,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,2902.72939844612,8.243,CO2,0.9726575186776346,0.3623677707124195
123,Coal-Integrated_Gas_Combustion_Cycle,2024,2193056.771896,912.296302210952,8.036,NOX,0.00041599301664326237,0.3532679128284609
124,Coal-Integrated_Gas_Combustion_Cycle,2024,2193056.771896,596.358277307096,8.036,SO2,0.0002719301592869921,0.3532679128284609
125,Coal-Integrated_Gas_Combustion_Cycle,2024,2193056.771896,2050.8051353592627,8.036,CO2,0.9351354518680544,0.3532679128284609
126,Coal-Integrated_Gas_Combustion_Cycle,2026,1376053.155066227,557.027342508385,7.828,NOX,0.00040480074512933787,0.3441240942783962
127,Coal-Integrated_Gas_Combustion_Cycle,2026,1376053.155066227,364.119116910605,7.828,SO2,0.00026461122927557296,0.3441240942783962
128,Coal-Integrated_Gas_Combustion_Cycle,2026,1376053.155066227,1252.006023313657,7.828,CO2,0.9098529505957929,0.3441240942783962
129,Coal-Integrated_Gas_Combustion_Cycle,2028,875578.1624,379.91159594960004,7.621,NOX,0.00043389797994532533,0.33502423639443757
130,Coal-Integrated_Gas_Combustion_Cycle,2028,875578.1624,248.2605639904,7.621,SO2,0.0002835390084534616,0.33502423639443757
131,Coal-Integrated_Gas_Combustion_Cycle,2028,875578.1624,853.70641182696,7.621,CO2,0.9750202191965495,0.33502423639443757
132,Coal-Integrated_Gas_Combustion_Cycle,2030,467908.9336,174.5641274248,7.414,NOX,0.00037307286715331054,0.32592437851047895
133,Coal-Integrated_Gas_Combustion_Cycle,2030,467908.9336,114.0232667264,7.414,SO2,0.00024368687695087854,0.32592437851047895
134,Coal-Integrated_Gas_Combustion_Cycle,2030,467908.9336,392.24171592552,7.414,CO2,0.8382864437053784,0.32592437851047895
135,Coal-Integrated_Gas_Combustion_Cycle,2032,467908.9336000007,174.5641274248004,7.414,NOX,0.00037307286715331086,0.32592437851047895
136,Coal-Integrated_Gas_Combustion_Cycle,2032,467908.9336000007,114.0232667264002,7.414,SO2,0.0002436868769508786,0.32592437851047895
137,Coal-Integrated_Gas_Combustion_Cycle,2032,467908.9336000007,392.2417159255209,7.414,CO2,0.838286443705379,0.32592437851047895
138,Coal-Integrated_Gas_Combustion_Cycle,2034,467908.93360000104,174.5641274248005,7.414,NOX,0.00037307286715331075,0.32592437851047895
139,Coal-Integrated_Gas_Combustion_Cycle,2034,467908.93360000104,114.0232667264003,7.414,SO2,0.00024368687695087862,0.32592437851047895
140,Coal-Integrated_Gas_Combustion_Cycle,2034,467908.93360000104,392.24171592552125,7.414,CO2,0.8382864437053791,0.32592437851047895
141,Coal-Integrated_Gas_Combustion_Cycle,2036,467908.9336,174.5641274248,7.414,NOX,0.00037307286715331054,0.32592437851047895
142,Coal-Integrated_Gas_Combustion_Cycle,2036,467908.9336,114.0232667264,7.414,SO2,0.00024368687695087854,0.32592437851047895
143,Coal-Integrated_Gas_Combustion_Cycle,2036,467908.9336,392.24171592552,7.414,CO2,0.8382864437053784,0.32592437851047895
144,Coal-Integrated_Gas_Combustion_Cycle,2038,458179.397,171.226896371,7.414,NOX,0.00037371147086083403,0.32592437851047895
145,Coal-Integrated_Gas_Combustion_Cycle,2038,458179.397,111.84385052799999,7.414,SO2,0.00024410493195528823,0.32592437851047895
146,Coal-Integrated_Gas_Combustion_Cycle,2038,458179.397,384.7431620679,7.414,CO2,0.8397216561614621,0.32592437851047895
147,Coal-Integrated_Gas_Combustion_Cycle,2040,458179.397,171.226896371,7.414,NOX,0.00037371147086083403,0.32592437851047895
148,Coal-Integrated_Gas_Combustion_Cycle,2040,458179.397,111.84385052799999,7.414,SO2,0.00024410493195528823,0.32592437851047895
149,Coal-Integrated_Gas_Combustion_Cycle,2040,458179.397,384.7431620679,7.414,CO2,0.8397216561614621,0.32592437851047895
150,Coal-Integrated_Gas_Combustion_Cycle,2042,458179.3969999998,171.2268963709999,7.414,NOX,0.0003737114708608339,0.32592437851047895
151,Coal-Integrated_Gas_Combustion_Cycle,2042,458179.3969999998,111.84385052799989,7.414,SO2,0.0002441049319552881,0.32592437851047895
152,Coal-Integrated_Gas_Combustion_Cycle,2042,458179.3969999998,384.7431620678998,7.414,CO2,0.8397216561614619,0.32592437851047895
153,Coal-Integrated_Gas_Combustion_Cycle,2044,440701.23699999996,165.231887491,7.414,NOX,0.0003749294842369594,0.32592437851047895
154,Coal-Integrated_Gas_Combustion_Cycle,2044,440701.23699999996,107.928742688,7.414,SO2,0.00024490229122728786,0.32592437851047895
155,Coal-Integrated_Gas_Combustion_Cycle,2044,440701.23699999996,371.2727441559,7.414,CO2,0.8424590470480119,0.32592437851047895
156,Coal-Integrated_Gas_Combustion_Cycle,2046,188164.8,78.61188960000001,7.414,NOX,0.000417782122905028,0.32592437851047895
157,Coal-Integrated_Gas_Combustion_Cycle,2046,188164.8,51.3605808,7.414,SO2,0.00027295530726256984,0.32592437851047895
158,Coal-Integrated_Gas_Combustion_Cycle,2046,188164.8,176.64291216,7.414,CO2,0.9387670391061453,0.32592437851047895
159,Coal-Integrated_Gas_Combustion_Cycle,2048,188164.8,78.61188960000001,7.414,NOX,0.000417782122905028,0.32592437851047895
160,Coal-Integrated_Gas_Combustion_Cycle,2048,188164.8,51.3605808,7.414,SO2,0.00027295530726256984,0.32592437851047895
161,Coal-Integrated_Gas_Combustion_Cycle,2048,188164.8,176.64291216,7.414,CO2,0.9387670391061453,0.32592437851047895
162,Gas_combined_cycle,2010,723601645.7331345,56098.602725895325,6.5375,NOX,7.752691423062986e-05,0.18948979428692284
163,Gas_combined_cycle,2010,723601645.7331345,9199.409299972882,6.5375,SO2,1.271336149415785e-05,0.18948979428692284
164,Gas_combined_cycle,2010,723601645.7331345,298084.87557171314,6.5375,CO2,0.4119460995278711,0.18948979428692284
165,Gas_combined_cycle,2010,723601645.7331345,2558099.9121771767,6.5375,CH4,0.003535232302554226,0.18948979428692284
166,Gas_combined_cycle,2012,1199613746.612881,92635.03366897641,6.498722222,NOX,7.72207170270699e-05,0.18836581827527862
167,Gas_combined_cycle,2012,1199613746.612881,15210.134010273128,6.498722222,SO2,1.2679192826206821e-05,0.18836581827527862
168,Gas_combined_cycle,2012,1199613746.612881,492201.48275005864,6.498722222,CO2,0.41029996875227004,0.18836581827527862
169,Gas_combined_cycle,2012,1199613746.612881,4223944.683617879,6.498722222,CH4,0.003521087262916268,0.18836581827527862
170,Gas_combined_cycle,2014,779909624.2310343,58613.479531775185,6.459944444,NOX,7.515419442293225e-05,0.1872418422636344
171,Gas_combined_cycle,2014,779909624.2310343,9583.621428639866,6.459944444,SO2,1.2288117918905036e-05,0.1872418422636344
172,Gas_combined_cycle,2014,779909624.2310343,311498.35275291593,6.459944444,CO2,0.399403139895912,0.1872418422636344
173,Gas_combined_cycle,2014,779909624.2310343,2673132.9335275986,6.459944444,CH4,0.0034274906354223047,0.1872418422636344
174,Gas_combined_cycle,2016,1354806769.8477225,103548.11738537301,6.421166667,NOX,7.643017416942167e-05,0.1861178662809753
175,Gas_combined_cycle,2016,1354806769.8477225,16971.549014404216,6.421166667,SO2,1.2526914828091524e-05,0.1861178662809753
176,Gas_combined_cycle,2016,1354806769.8477225,550197.71274581,6.421166667,CO2,0.40610788563423783,0.1861178662809753
177,Gas_combined_cycle,2016,1354806769.8477225,4721595.265006652,6.421166667,CH4,0.0034850691405515707,0.1861178662809753
178,Gas_combined_cycle,2018,1282545239.8870714,95161.97478208246,6.382388889,NOX,7.419775289210189e-05,0.1849938902693311
179,Gas_combined_cycle,2018,1282545239.8870714,15553.313157522043,6.382388889,SO2,1.2126911919997083e-05,0.1849938902693311
180,Gas_combined_cycle,2018,1282545239.8870714,505845.8856219993,6.382388889,CO2,0.39440783053121714,0.1849938902693311
181,Gas_combined_cycle,2018,1282545239.8870714,4340897.281526746,6.382388889,CH4,0.0033845958384352694,0.1849938902693311
182,Gas_combined_cycle,2020,1557021176.9479737,116496.77635748763,6.363,NOX,7.482029023255876e-05,0.184431902263509
183,Gas_combined_cycle,2020,1557021176.9479737,19068.373794892643,6.363,SO2,1.2246701635921161e-05,0.184431902263509
184,Gas_combined_cycle,2020,1557021176.9479737,619083.2560878474,6.363,CO2,0.39760747333016744,0.184431902263509
185,Gas_combined_cycle,2020,1557021176.9479737,5312684.974921949,6.363,CH4,0.003412082670150778,0.184431902263509
186,Gas_combined_cycle,2022,1183401939.0771568,85475.12457776025,6.363,NOX,7.222831208508552e-05,0.184431902263509
187,Gas_combined_cycle,2022,1183401939.0771568,13954.265249332751,6.363,SO2,1.1791653189460378e-05,0.184431902263509
188,Gas_combined_cycle,2022,1183401939.0771568,454302.4816689383,6.363,CO2,0.38389533316399116,0.184431902263509
189,Gas_combined_cycle,2022,1183401939.0771568,3765219.9295693156,6.363,CH4,0.003181691532891621,0.184431902263509
190,Gas_combined_cycle,2024,1246712221.4171438,89444.76505030159,6.363,NOX,7.174451610703655e-05,0.184431902263509
191,Gas_combined_cycle,2024,1246712221.4171438,14606.378938791308,6.363,SO2,1.171591862810823e-05,0.184431902263509
192,Gas_combined_cycle,2024,1246712221.4171438,475411.15802302264,6.363,CO2,0.3813319143391572,0.184431902263509
193,Gas_combined_cycle,2024,1246712221.4171438,3662973.2344098124,6.363,CH4,0.002938106462328646,0.184431902263509
194,Gas_combined_cycle,2026,1197582415.945049,84574.51506326509,6.363,NOX,7.062103946852354e-05,0.184431902263509
195,Gas_combined_cycle,2026,1197582415.945049,13808.572675883202,6.363,SO2,1.1530373602710619e-05,0.184431902263509
196,Gas_combined_cycle,2026,1197582415.945049,449541.35350047506,6.363,CO2,0.3753740431682342,0.184431902263509
197,Gas_combined_cycle,2026,1197582415.945049,3202792.755531331,6.363,CH4,0.002674381915505923,0.184431902263509
198,Gas_combined_cycle,2028,983822456.8909438,68832.1760924158,6.363,NOX,6.996402207562722e-05,0.184431902263509
199,Gas_combined_cycle,2028,983822456.8909438,11236.839324888328,6.363,SO2,1.1421612960938872e-05,0.184431902263509
200,Gas_combined_cycle,2028,983822456.8909438,365859.3003248422,6.363,CO2,0.37187532949900687,0.184431902263509
201,Gas_combined_cycle,2028,983822456.8909438,2393493.4593211515,6.363,CH4,0.0024328510114365776,0.184431902263509
202,Gas_combined_cycle,2030,813013860.3870424,56139.812343544996,6.363,NOX,6.905148248864927e-05,0.184431902263509
203,Gas_combined_cycle,2030,813013860.3870424,9154.693252155927,6.363,SO2,1.126019333520065e-05,0.184431902263509
204,Gas_combined_cycle,2030,813013860.3870424,298395.7989138137,6.363,CO2,0.3670242457757852,0.184431902263509
205,Gas_combined_cycle,2030,813013860.3870424,1779936.0334942865,6.363,CH4,0.0021893058903656726,0.184431902263509
206,Gas_combined_cycle,2032,787549462.1735492,54167.65734054213,6.363,NOX,6.878000677068003e-05,0.184431902263509
207,Gas_combined_cycle,2032,787549462.1735492,8837.281030083412,6.363,SO2,1.1221239369135617e-05,0.184431902263509
208,Gas_combined_cycle,2032,787549462.1735492,287900.8485561319,6.363,CO2,0.36556541828059597,0.184431902263509
209,Gas_combined_cycle,2032,787549462.1735492,1717350.890319145,6.363,CH4,0.002180626072144659,0.184431902263509
210,Gas_combined_cycle,2034,723019260.7161516,49483.437492408455,6.363,NOX,6.843999901661684e-05,0.184431902263509
211,Gas_combined_cycle,2034,723019260.7161516,8072.035433002653,6.363,SO2,1.1164343568119182e-05,0.184431902263509
212,Gas_combined_cycle,2034,723019260.7161516,262994.43579244683,6.363,CO2,0.3637447161946287,0.184431902263509
213,Gas_combined_cycle,2034,723019260.7161516,1568793.181329543,6.363,CH4,0.0021697806221312155,0.184431902263509
214,Gas_combined_cycle,2036,671379730.066585,45770.36945715903,6.363,NOX,6.817359447628795e-05,0.184431902263509
215,Gas_combined_cycle,2036,671379730.066585,7465.892395172294,6.363,SO2,1.1120223117894628e-05,0.184431902263509
216,Gas_combined_cycle,2036,671379730.066585,243252.4030863248,6.363,CO2,0.36231716894729593,0.184431902263509
217,Gas_combined_cycle,2036,671379730.066585,1451039.0463680336,6.363,CH4,0.0021612792007052774,0.184431902263509
218,Gas_combined_cycle,2038,648950595.6371332,44178.27204201454,6.363,NOX,6.807647968739555e-05,0.184431902263509
219,Gas_combined_cycle,2038,648950595.6371332,7207.661673747332,6.363,SO2,1.1106641587517031e-05,0.184431902263509
220,Gas_combined_cycle,2038,648950595.6371332,234781.08031184637,6.363,CO2,0.3617857536309688,0.184431902263509
221,Gas_combined_cycle,2038,648950595.6371332,1400520.512130718,6.363,CH4,0.0021581311760037773,0.184431902263509
222,Gas_combined_cycle,2040,627486410.78136,42680.55019960374,6.363,NOX,6.801828607962517e-05,0.184431902263509
223,Gas_combined_cycle,2040,627486410.78136,6965.66563777834,6.363,SO2,1.1100902773503157e-05,0.184431902263509
224,Gas_combined_cycle,2040,627486410.78136,226817.54994092352,6.363,CO2,0.36147005902245,0.184431902263509
225,Gas_combined_cycle,2040,627486410.78136,1353026.8916106427,6.363,CH4,0.0021562648503030105,0.184431902263509
226,Gas_combined_cycle,2042,597074359.1147201,40638.111345240846,6.363,NOX,6.806206082186282e-05,0.184431902263509
227,Gas_combined_cycle,2042,597074359.1147201,6635.54124202048,6.363,SO2,1.1113425222042648e-05,0.184431902263509
228,Gas_combined_cycle,2042,597074359.1147201,215958.20048912076,6.363,CO2,0.3616939786349579,0.184431902263509
229,Gas_combined_cycle,2042,597074359.1147201,1288256.0681916876,6.363,CH4,0.0021576141204619472,0.184431902263509
230,Gas_combined_cycle,2044,608164677.0139554,41395.68020225931,6.363,NOX,6.806656447972137e-05,0.184431902263509
231,Gas_combined_cycle,2044,608164677.0139554,6760.533746884972,6.363,SO2,1.1116288075260642e-05,0.184431902263509
232,Gas_combined_cycle,2044,608164677.0139554,219983.605725397,6.363,CO2,0.3617171697729974,0.184431902263509
233,Gas_combined_cycle,2044,608164677.0139554,1312271.3149825118,6.363,CH4,0.002157756549468919,0.184431902263509
