,ReEDS_Tech,Year,Generation (MWh),Emissions (metric tons),Heat Rate (MMBtu/MWh),EmissionsType,EmissionsRate (kg/kWh),Fuel Input (kg or m3 / kWh)
65,Coal-CCS,2032,10749160.34292674,5396.078492149228,9.944,SO2,0.0005020000000000004,0.437144863758862
66,Coal-CCS,2034,10749160.34292674,1144.785576521698,9.747,CO2,0.10650000000000001,0.42848461253596415
67,Coal-CCS,2034,10749160.34292674,4794.125512945323,9.747,NOX,0.0004459999999999997,0.42848461253596415
68,Coal-CCS,2034,10749160.34292674,5396.078492149228,9.747,SO2,0.0005020000000000004,0.42848461253596415
69,Coal-CCS,2036,6155867.283125066,655.5998656528193,9.607,CO2,0.10649999999999996,0.42233011928111297
70,Coal-CCS,2036,6155867.283125066,2745.5168082737778,9.607,NOX,0.00044599999999999973,0.42233011928111297
71,Coal-CCS,2036,6155867.283125066,3090.2453761287848,9.607,SO2,0.0005020000000000003,0.42233011928111297
72,Coal-CCS,2038,7808429.163621239,831.597705925662,9.467,CO2,0.1065,0.4161756260262618
73,Coal-CCS,2038,7808429.163621239,3482.559406975071,9.467,NOX,0.0004459999999999998,0.4161756260262618
74,Coal-CCS,2038,7808429.163621239,3919.831440137862,9.467,SO2,0.000502,0.4161756260262618
75,Coal-CCS,2040,796201.3964060982,84.79544871724944,9.467,CO2,0.10649999999999998,0.4161756260262618
76,Coal-CCS,2040,796201.3964060982,355.1058227971203,9.467,NOX,0.00044600000000000065,0.4161756260262618
77,Coal-CCS,2040,796201.3964060982,399.69310099586187,9.467,SO2,0.0005020000000000007,0.4161756260262618
78,Coal-CCS,2042,796201.3964060991,84.79544871724954,9.467,CO2,0.10649999999999998,0.4161756260262618
79,Coal-CCS,2042,796201.3964060991,355.1058227971203,9.467,NOX,0.00044600000000000016,0.4161756260262618
80,Coal-CCS,2042,796201.3964060991,399.69310099586187,9.467,SO2,0.0005020000000000002,0.4161756260262618
81,Coal-CCS,2044,796201.396406098,84.7954487172494,9.467,CO2,0.10649999999999994,0.4161756260262618
82,Coal-CCS,2044,796201.396406098,355.1058227971197,9.467,NOX,0.00044599999999999994,0.4161756260262618
83,Coal-CCS,2044,796201.396406098,399.6931009958611,9.467,SO2,0.0005019999999999998,0.4161756260262618
84,Coal-CCS,2046,796201.3964060991,84.79544871724954,9.467,CO2,0.10649999999999998,0.4161756260262618
85,Coal-CCS,2046,796201.3964060991,355.1058227971203,9.467,NOX,0.00044600000000000016,0.4161756260262618
86,Coal-CCS,2046,796201.3964060991,399.69310099586187,9.467,SO2,0.0005020000000000002,0.4161756260262618
87,Coal-CCS,2048,796201.3964060991,84.79544871724954,9.467,CO2,0.10649999999999998,0.4161756260262618
88,Coal-CCS,2048,796201.3964060991,355.10582279712037,9.467,NOX,0.0004460000000000002,0.4161756260262618
89,Coal-CCS,2048,796201.3964060991,399.69310099586187,9.467,SO2,0.0005020000000000002,0.4161756260262618
90,Coal-CCS,2050,796201.396406099,84.7954487172496,9.467,CO2,0.10650000000000007,0.4161756260262618
91,Coal-CCS,2050,796201.396406099,355.10582279712014,9.467,NOX,0.000446,0.4161756260262618
92,Coal-CCS,2050,796201.396406099,399.693100995862,9.467,SO2,0.0005020000000000004,0.4161756260262618
93,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,3068.040213705,9.325,CO2,0.9937867024848329,0.4099332114391983
94,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,1365.3805258666239,9.325,NOX,0.00044226832633311385,0.4099332114391983
95,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,892.350348839552,9.325,SO2,0.0002890463777733643,0.4099332114391983
96,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,2166.539082490443,9.153666667,CO2,1.0065363922348358,0.4024012839943435
97,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,964.284688753776,9.153666667,NOX,0.0004479899022129912,0.4024012839943435
98,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,630.050827529588,9.153666667,SO2,0.0002927106609760416,0.4024012839943435
99,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,6598.06267331284,8.982333333,CO2,0.9498778291758824,0.3948693565055279
100,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,2934.715276859584,8.982333333,NOX,0.0004224908301807681,0.3948693565055279
101,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,1918.005497516032,8.982333333,SO2,0.0002761220965203697,0.3948693565055279
102,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,2105.363004561572,8.811,CO2,0.9959141991445611,0.38733742906067303
103,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,936.63606577212,8.811,NOX,0.0004430633364946036,0.38733742906067303
104,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,612.17971921876,8.811,SO2,0.0002895835414022844,0.38733742906067303
105,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,2691.37832814907,8.639666667,CO2,0.9801148714047512,0.3798055016158183
106,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,1197.34964833712,8.639666667,NOX,0.00043603687535580856,0.3798055016158183
107,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,782.69535799376,8.639666667,SO2,0.0002850328963883445,0.3798055016158183
108,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,1176.7906331377421,8.45,CO2,0.9313268864499222,0.37146762859637805
109,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,523.494047018141,8.45,NOX,0.00041429976340354505,0.37146762859637805
110,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,342.118471933779,8.45,SO2,0.000270756855374967,0.37146762859637805
111,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,2902.72939844612,8.243,CO2,0.9726575186776346,0.3623677707124195
112,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,1291.371067581824,8.243,NOX,0.00043271748960086186,0.3623677707124195
113,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,844.200206385152,8.243,SO2,0.00028287779027879315,0.3623677707124195
114,Coal-Integrated_Gas_Combustion_Cycle,2024,2123227.824296,1977.096686770343,8.036,CO2,0.9311750082334619,0.3532679128284609
115,Coal-Integrated_Gas_Combustion_Cycle,2024,2123227.824296,879.499486149752,8.036,NOX,0.0004142275624337997,0.3532679128284609
116,Coal-Integrated_Gas_Combustion_Cycle,2024,2123227.824296,574.914400699496,8.036,SO2,0.0002707737691267873,0.3532679128284609
117,Coal-Integrated_Gas_Combustion_Cycle,2026,1187769.2910666661,1077.661317550214,7.828,CO2,0.9072985180332702,0.3441240942783962
118,Coal-Integrated_Gas_Combustion_Cycle,2026,1187769.2910666661,479.4588182090618,7.828,NOX,0.0004036632549899382,0.3441240942783962
119,Coal-Integrated_Gas_Combustion_Cycle,2026,1187769.2910666661,313.3795105767403,7.828,SO2,0.00026383870414372517,0.3441240942783962
120,Coal-Integrated_Gas_Combustion_Cycle,2028,870294.9151999999,847.11600164704,7.621,CO2,0.9733665988986812,0.33502423639443757
121,Coal-Integrated_Gas_Combustion_Cycle,2028,870294.9151999999,376.9818332256,7.621,NOX,0.0004331656162083481,0.33502423639443757
122,Coal-Integrated_Gas_Combustion_Cycle,2028,870294.9151999999,246.3386964288,7.621,SO2,0.00028305197712454706,0.33502423639443757
123,Coal-Integrated_Gas_Combustion_Cycle,2030,525122.758032,461.281637867614,7.414,CO2,0.8784262933039826,0.32592437851047895
124,Coal-Integrated_Gas_Combustion_Cycle,2030,525122.758032,205.28795114478402,7.414,NOX,0.00039093325894718536,0.32592437851047895
125,Coal-Integrated_Gas_Combustion_Cycle,2030,525122.758032,134.105319102032,7.414,SO2,0.0002553789891046007,0.32592437851047895
126,Coal-Integrated_Gas_Combustion_Cycle,2032,188164.8,176.64291216,7.414,CO2,0.9387670391061453,0.32592437851047895
127,Coal-Integrated_Gas_Combustion_Cycle,2032,188164.8,78.61188960000001,7.414,NOX,0.000417782122905028,0.32592437851047895
128,Coal-Integrated_Gas_Combustion_Cycle,2032,188164.8,51.3605808,7.414,SO2,0.00027295530726256984,0.32592437851047895
129,Coal-Integrated_Gas_Combustion_Cycle,2034,115632.0,89.1175824,7.414,CO2,0.7707,0.32592437851047895
130,Coal-Integrated_Gas_Combustion_Cycle,2034,115632.0,39.661776,7.414,NOX,0.00034300000000000004,0.32592437851047895
131,Coal-Integrated_Gas_Combustion_Cycle,2034,115632.0,25.901568,7.414,SO2,0.000224,0.32592437851047895
132,Gas_combined_cycle,2010,723601645.7331345,298084.87557171314,6.5375,CO2,0.4119460995278711,0.18948979428692284
133,Gas_combined_cycle,2010,723601645.7331345,56098.602725895325,6.5375,NOX,7.752691423062986e-05,0.18948979428692284
134,Gas_combined_cycle,2010,723601645.7331345,9199.409299972882,6.5375,SO2,1.271336149415785e-05,0.18948979428692284
135,Gas_combined_cycle,2010,723601645.7331345,2558099.9121771767,6.5375,CH4,0.003535232302554226,0.18948979428692284
136,Gas_combined_cycle,2012,1199613746.612881,492201.48275005864,6.498722222,CO2,0.41029996875227004,0.18836581827527862
137,Gas_combined_cycle,2012,1199613746.612881,92635.03366897641,6.498722222,NOX,7.72207170270699e-05,0.18836581827527862
138,Gas_combined_cycle,2012,1199613746.612881,15210.134010273128,6.498722222,SO2,1.2679192826206821e-05,0.18836581827527862
139,Gas_combined_cycle,2012,1199613746.612881,4223944.683617879,6.498722222,CH4,0.003521087262916268,0.18836581827527862
140,Gas_combined_cycle,2014,779909624.2310343,311498.35275291593,6.459944444,CO2,0.399403139895912,0.1872418422636344
141,Gas_combined_cycle,2014,779909624.2310343,58613.479531775185,6.459944444,NOX,7.515419442293225e-05,0.1872418422636344
142,Gas_combined_cycle,2014,779909624.2310343,9583.621428639866,6.459944444,SO2,1.2288117918905036e-05,0.1872418422636344
143,Gas_combined_cycle,2014,779909624.2310343,2673132.9335275986,6.459944444,CH4,0.0034274906354223047,0.1872418422636344
144,Gas_combined_cycle,2016,1354806769.8477223,550197.7127458102,6.421166667,CO2,0.406107885634238,0.1861178662809753
145,Gas_combined_cycle,2016,1354806769.8477223,103548.11738537301,6.421166667,NOX,7.643017416942168e-05,0.1861178662809753
146,Gas_combined_cycle,2016,1354806769.8477223,16971.549014404216,6.421166667,SO2,1.2526914828091526e-05,0.1861178662809753
147,Gas_combined_cycle,2016,1354806769.8477223,4721595.265006652,6.421166667,CH4,0.003485069140551571,0.1861178662809753
148,Gas_combined_cycle,2018,1282545239.8870716,505845.8856219993,6.382388889,CO2,0.3944078305312171,0.1849938902693311
149,Gas_combined_cycle,2018,1282545239.8870716,95161.97478208246,6.382388889,NOX,7.419775289210187e-05,0.1849938902693311
150,Gas_combined_cycle,2018,1282545239.8870716,15553.313157522047,6.382388889,SO2,1.2126911919997083e-05,0.1849938902693311
151,Gas_combined_cycle,2018,1282545239.8870716,4340897.281526746,6.382388889,CH4,0.003384595838435269,0.1849938902693311
152,Gas_combined_cycle,2020,1557021176.9479737,619083.2560878474,6.363,CO2,0.39760747333016744,0.184431902263509
153,Gas_combined_cycle,2020,1557021176.9479737,116496.77635748762,6.363,NOX,7.482029023255875e-05,0.184431902263509
154,Gas_combined_cycle,2020,1557021176.9479737,19068.373794892643,6.363,SO2,1.2246701635921161e-05,0.184431902263509
155,Gas_combined_cycle,2020,1557021176.9479737,5312684.974921949,6.363,CH4,0.003412082670150778,0.184431902263509
156,Gas_combined_cycle,2022,1183401939.0771568,454302.4816689383,6.363,CO2,0.38389533316399116,0.184431902263509
157,Gas_combined_cycle,2022,1183401939.0771568,85475.12457776025,6.363,NOX,7.222831208508552e-05,0.184431902263509
158,Gas_combined_cycle,2022,1183401939.0771568,13954.265249332751,6.363,SO2,1.1791653189460378e-05,0.184431902263509
159,Gas_combined_cycle,2022,1183401939.0771568,3765219.9295693142,6.363,CH4,0.0031816915328916197,0.184431902263509
160,Gas_combined_cycle,2024,1263392477.7802157,482157.0371541505,6.363,CO2,0.381636780045819,0.184431902263509
161,Gas_combined_cycle,2024,1263392477.7802157,90713.1489635812,6.363,NOX,7.18012419410352e-05,0.184431902263509
162,Gas_combined_cycle,2024,1263392477.7802157,14814.936618715787,6.363,SO2,1.1726313777604307e-05,0.184431902263509
163,Gas_combined_cycle,2024,1263392477.7802157,3714954.640103728,6.363,CH4,0.0029404596793475564,0.184431902263509
164,Gas_combined_cycle,2026,1256235293.091652,473539.10219103727,6.363,CO2,0.37695096196958144,0.184431902263509
165,Gas_combined_cycle,2026,1256235293.091652,89086.83357306129,6.363,NOX,7.091572260624406e-05,0.184431902263509
166,Gas_combined_cycle,2026,1256235293.091652,14554.077950617471,6.363,SO2,1.1585471313100293e-05,0.184431902263509
167,Gas_combined_cycle,2026,1256235293.091652,3373770.487791447,6.363,CH4,0.0026856198885229893,0.184431902263509
168,Gas_combined_cycle,2028,798083230.1339837,293384.8559112137,6.363,CO2,0.3676118540442952,0.184431902263509
169,Gas_combined_cycle,2028,798083230.1339837,55199.109132592224,6.363,NOX,6.916460219734888e-05,0.184431902263509
170,Gas_combined_cycle,2028,798083230.1339837,9002.337618924259,6.363,SO2,1.1279948355026743e-05,0.184431902263509
171,Gas_combined_cycle,2028,798083230.1339837,1919358.0523975815,6.363,CH4,0.002404959758489545,0.184431902263509
172,Gas_combined_cycle,2030,633552506.121408,230703.76226171065,6.363,CO2,0.36414308211654484,0.184431902263509
173,Gas_combined_cycle,2030,633552506.121408,43408.18634978632,6.363,NOX,6.851553096290331e-05,0.184431902263509
174,Gas_combined_cycle,2030,633552506.121408,7076.638326781235,6.363,SO2,1.116977402568294e-05,0.184431902263509
175,Gas_combined_cycle,2030,633552506.121408,1376154.1985249985,6.363,CH4,0.002172123360303282,0.184431902263509
176,Gas_combined_cycle,2032,521038581.8983497,188618.81049805105,6.363,CO2,0.3620054580427386,0.184431902263509
177,Gas_combined_cycle,2032,521038581.8983497,35490.43687529884,6.363,NOX,6.811479630931194e-05,0.184431902263509
178,Gas_combined_cycle,2032,521038581.8983497,5787.079053760077,6.363,SO2,1.1106814840228257e-05,0.184431902263509
179,Gas_combined_cycle,2032,521038581.8983497,1125127.2951801543,6.363,CH4,0.002159393438928976,0.184431902263509
180,Gas_combined_cycle,2034,142678669.70676792,51027.46760638696,6.363,CO2,0.3576390760529112,0.184431902263509
181,Gas_combined_cycle,2034,142678669.70676792,9601.991086858467,6.363,NOX,6.729801382780204e-05,0.184431902263509
182,Gas_combined_cycle,2034,142678669.70676792,1569.465366774448,6.363,SO2,1.1000000000000006e-05,0.184431902263509
183,Gas_combined_cycle,2034,142678669.70676792,304410.14138533577,6.363,CH4,0.0021335364424896665,0.184431902263509
184,Gas_combined_cycle,2036,169931941.85818595,60532.016225976775,6.363,CO2,0.3562132908272938,0.184431902263509
185,Gas_combined_cycle,2036,169931941.85818595,11392.030090764387,6.363,NOX,6.703878015041709e-05,0.184431902263509
186,Gas_combined_cycle,2036,169931941.85818595,1869.2513604400467,6.363,SO2,1.1000000000000008e-05,0.184431902263509
187,Gas_combined_cycle,2036,169931941.85818595,361146.32406729663,6.363,CH4,0.002125240964813347,0.184431902263509
188,Gas_combined_cycle,2038,180364567.75524405,64241.12850031863,6.363,CO2,0.35617377237581543,0.184431902263509
189,Gas_combined_cycle,2038,180364567.75524405,12090.124654047113,6.363,NOX,6.703159497742093e-05,0.184431902263509
190,Gas_combined_cycle,2038,180364567.75524405,1984.0102453076827,6.363,SO2,1.099999999999999e-05,0.184431902263509
191,Gas_combined_cycle,2038,180364567.75524405,383276.6975744031,6.363,CH4,0.0021250110392774715,0.184431902263509
192,Gas_combined_cycle,2040,187246099.970487,66688.24327136365,6.363,CO2,0.35615290936299765,0.184431902263509
193,Gas_combined_cycle,2040,187246099.970487,12550.694458362686,6.363,NOX,6.702780170236325e-05,0.184431902263509
194,Gas_combined_cycle,2040,187246099.970487,2059.7070996753578,6.363,SO2,1.1000000000000005e-05,0.184431902263509
195,Gas_combined_cycle,2040,187246099.970487,397877.3006681962,6.363,CH4,0.002124889654475624,0.184431902263509
196,Gas_combined_cycle,2042,195386465.2968366,69569.06153046594,6.363,CO2,0.3560587547595719,0.184431902263509
197,Gas_combined_cycle,2042,195386465.2968366,13092.980426668422,6.363,NOX,6.701068268355844e-05,0.184431902263509
198,Gas_combined_cycle,2042,195386465.2968366,2149.251118265204,6.363,SO2,1.1000000000000005e-05,0.184431902263509
199,Gas_combined_cycle,2042,195386465.2968366,415067.6443474532,6.363,CH4,0.0021243418458738723,0.184431902263509
200,Gas_combined_cycle,2044,202444194.40439248,72070.13320796375,6.363,CO2,0.35600000000000015,0.184431902263509
201,Gas_combined_cycle,2044,202444194.40439248,13563.761025094287,6.363,NOX,6.699999999999996e-05,0.184431902263509
202,Gas_combined_cycle,2044,202444194.40439248,2226.886138448318,6.363,SO2,1.1000000000000003e-05,0.184431902263509
203,Gas_combined_cycle,2044,202444194.40439248,429991.4689149298,6.363,CH4,0.002124000000000001,0.184431902263509
204,Gas_combined_cycle,2046,204968192.4840319,72968.6765243154,6.363,CO2,0.3560000000000002,0.184431902263509
205,Gas_combined_cycle,2046,204968192.4840319,13732.868896430135,6.363,NOX,6.699999999999999e-05,0.184431902263509
206,Gas_combined_cycle,2046,204968192.4840319,2254.650117324351,6.363,SO2,1.1000000000000001e-05,0.184431902263509
207,Gas_combined_cycle,2046,204968192.4840319,435352.4408360837,6.363,CH4,0.002124,0.184431902263509
208,Gas_combined_cycle,2048,207822745.36821678,73992.6520829876,6.363,CO2,0.35603731416351314,0.184431902263509
209,Gas_combined_cycle,2048,207822745.36821678,13925.533890925526,6.363,NOX,6.70067843933661e-05,0.184431902263509
210,Gas_combined_cycle,2048,207822745.36821678,2286.0501990503835,6.363,SO2,1.0999999999999995e-05,0.184431902263509
211,Gas_combined_cycle,2048,207822745.36821678,441460.6296022524,6.363,CH4,0.0021242171005877147,0.184431902263509
212,Gas_combined_cycle,2050,212729930.5777859,75731.8552856918,6.363,CO2,0.35600000000000004,0.184431902263509
213,Gas_combined_cycle,2050,212729930.5777859,14252.905348711667,6.363,NOX,6.700000000000006e-05,0.184431902263509
214,Gas_combined_cycle,2050,212729930.5777859,2340.0292363556455,6.363,SO2,1.1000000000000001e-05,0.184431902263509
215,Gas_combined_cycle,2050,212729930.5777859,451838.3725472172,6.363,CH4,0.0021239999999999996,0.184431902263509
216,Gas_combined_cycle_CCS,2028,235856712.40928948,9151.240441480435,6.942,CO2,0.038800000000000015,0.20121424886268732
217,Gas_combined_cycle_CCS,2028,235856712.40928948,17217.54000587813,6.942,NOX,7.3e-05,0.20121424886268732
218,Gas_combined_cycle_CCS,2028,235856712.40928948,2830.280548911474,6.942,SO2,1.2e-05,0.20121424886268732
219,Gas_combined_cycle_CCS,2028,235856712.40928948,599311.9062320046,6.942,CH4,0.0025410000000000003,0.20121424886268732
220,Gas_combined_cycle_CCS,2030,235534490.4469724,9138.738229342534,6.797,CO2,0.03880000000000002,0.19701141594924887
221,Gas_combined_cycle_CCS,2030,235534490.4469724,17194.017802628987,6.797,NOX,7.300000000000001e-05,0.19701141594924887
222,Gas_combined_cycle_CCS,2030,235534490.4469724,2826.4138853636687,6.797,SO2,1.1999999999999999e-05,0.19701141594924887
223,Gas_combined_cycle_CCS,2030,235534490.4469724,545733.4143656351,6.797,CH4,0.0023170000000000005,0.19701141594924887
224,Gas_combined_cycle_CCS,2032,255856483.55626154,9892.140916826485,6.652,CO2,0.03866285027970086,0.19280858303581044
225,Gas_combined_cycle_CCS,2032,255856483.55626154,18611.728339938716,6.652,NOX,7.274284427443907e-05,0.19280858303581044
226,Gas_combined_cycle_CCS,2032,255856483.55626154,3070.277802675138,6.652,SO2,1.1999999999999999e-05,0.19280858303581044
227,Gas_combined_cycle_CCS,2032,255856483.55626154,590692.1020372472,6.652,CH4,0.0023086852982068637,0.19280858303581044
228,Gas_combined_cycle_CCS,2034,315347865.87989306,12001.437047439178,6.498,CO2,0.038057771578546784,0.1883448846311931
229,Gas_combined_cycle_CCS,2034,315347865.87989306,22623.64960184807,6.498,NOX,7.174188269428392e-05,0.1883448846311931
230,Gas_combined_cycle_CCS,2034,315347865.87989306,3699.9380476994857,6.498,SO2,1.173287803098273e-05,0.1883448846311931
231,Gas_combined_cycle_CCS,2034,315347865.87989306,716260.5178715859,6.498,CH4,0.0022713345970268558,0.1883448846311931
232,Gas_combined_cycle_CCS,2036,168656144.91605404,6368.357319344459,6.334,CO2,0.03775941471041099,0.18359133568082128
233,Gas_combined_cycle_CCS,2036,168656144.91605404,12015.999663472132,6.334,NOX,7.124554915833579e-05,0.18359133568082128
