,ReEDS_Tech,Year,Generation (MWh),Emissions (metric tons),Heat Rate (MMBtu/MWh),EmissionsType,EmissionsRate (kg/kWh),Fuel Input (kg or m3 / kWh)
69,Coal,2028,278703681.13107705,268865.87910435,10.122255723,NOX,0.0009647015712644992,0.44498110407916297
70,Coal,2028,278703681.13107705,312041.90691813,10.122255723,SO2,0.00111961889291076,0.44498110407916297
71,Coal,2028,278703681.13107705,288437.93139927,10.122255723,CO2,1.034926880867479,0.44498110407916297
72,Coal,2030,165052427.23016798,160169.39340716,10.122255723,NOX,0.0009704152558980638,0.44498110407916297
73,Coal,2030,165052427.23016798,191044.58171929,10.122255723,SO2,0.0011574781717864444,0.44498110407916297
74,Coal,2030,165052427.23016798,170558.38731195,10.122255723,CO2,1.033358855572017,0.44498110407916297
75,Coal,2032,120430211.56031226,115367.47244696,10.122255723,NOX,0.0009579612204632157,0.44498110407916297
76,Coal,2032,120430211.56031226,138700.35477781,10.122255723,SO2,0.0011517073081645126,0.44498110407916297
77,Coal,2032,120430211.56031226,124587.81759458,10.122255723,CO2,1.0345229488547862,0.44498110407916297
78,Coal,2034,106601880.42929725,102866.76230687,10.122255723,NOX,0.0009649619865298293,0.44498110407916297
79,Coal,2034,106601880.42929725,122597.25770381,10.122255723,SO2,0.0011500477966251406,0.44498110407916297
80,Coal,2034,106601880.42929725,110478.01726989,10.122255723,CO2,1.0363608674160638,0.44498110407916297
81,Coal,2036,101468897.32899156,98407.96676782,10.122255723,NOX,0.0009698338048234905,0.44498110407916297
82,Coal,2036,101468897.32899156,117344.33077357001,10.122255723,SO2,0.0011564561541760495,0.44498110407916297
83,Coal,2036,101468897.32899156,105123.82586678,10.122255723,CO2,1.036020185830325,0.44498110407916297
84,Coal,2038,71097835.30205762,66428.45077637,10.122255723,NOX,0.0009343245190820529,0.44498110407916297
85,Coal,2038,71097835.30205762,76155.68656586,10.122255723,SO2,0.0010711393144715899,0.44498110407916297
86,Coal,2038,71097835.30205762,72425.56917429001,10.122255723,CO2,1.0186747439861077,0.44498110407916297
87,Coal,2040,78942512.10046549,74615.619557073,10.122255723,NOX,0.0009451893228595778,0.44498110407916297
88,Coal,2040,78942512.10046549,87030.62527629,10.122255723,SO2,0.001102455735960508,0.44498110407916297
89,Coal,2040,78942512.10046549,80685.23982346,10.122255723,CO2,1.0220759091220284,0.44498110407916297
90,Coal,2042,80142575.23799172,75770.9165965,10.122255723,NOX,0.0009454514828290753,0.44498110407916297
91,Coal,2042,80142575.23799172,85448.28064018,10.122255723,SO2,0.0010662033305821835,0.44498110407916297
92,Coal,2042,80142575.23799172,82031.93394412,10.122255723,CO2,1.0235749687418658,0.44498110407916297
93,Coal,2044,102020433.51983868,97443.49448875,10.122255723,NOX,0.0009551370360507373,0.44498110407916297
94,Coal,2044,102020433.51983868,117004.40663102,10.122255723,SO2,0.001146872274447526,0.44498110407916297
95,Coal,2044,102020433.51983868,105053.01112062,10.122255723,CO2,1.0297251981407394,0.44498110407916297
96,Coal,2046,115369219.70342536,108102.83956922,10.122255723,NOX,0.0009370163016367387,0.44498110407916297
97,Coal,2046,115369219.70342536,125367.53324561,10.122255723,SO2,0.0010866636141588447,0.44498110407916297
98,Coal,2046,115369219.70342536,118508.95447958,10.122255723,CO2,1.027214665958787,0.44498110407916297
99,Coal,2048,131269469.40012945,120756.07027623,10.122255723,NOX,0.0009199097918812105,0.44498110407916297
100,Coal,2048,131269469.40012945,133677.1535717,10.122255723,SO2,0.0010183415396022631,0.44498110407916297
101,Coal,2048,131269469.40012945,134421.3501188,10.122255723,CO2,1.0240107675689856,0.44498110407916297
102,Coal,2050,202843692.5237883,171262.597859274,10.122255723,NOX,0.0008443082243693101,0.44498110407916297
103,Coal,2050,202843692.5237883,189170.32589870002,10.122255723,SO2,0.0009325916105402944,0.44498110407916297
104,Coal,2050,202843692.5237883,205329.033296805,10.122255723,CO2,1.0122524922618692,0.44498110407916297
105,Coal-CCS,2028,14935605.5737839,6661.2800856,10.453,NOX,0.0004459999999794036,0.45952084280685684
106,Coal-CCS,2028,14935605.5737839,7497.6739974,10.453,SO2,0.0005019999999571817,0.45952084280685684
107,Coal-CCS,2028,14935605.5737839,1590.64199375,10.453,CO2,0.10650000000950845,0.45952084280685684
108,Coal-CCS,2030,14935605.5737839,6661.2800856,10.198,NOX,0.0004459999999794036,0.4483108729498064
109,Coal-CCS,2030,14935605.5737839,7497.6739974,10.198,SO2,0.0005019999999571817,0.4483108729498064
110,Coal-CCS,2030,14935605.5737839,1590.64199375,10.198,CO2,0.10650000000950845,0.4483108729498064
111,Coal-CCS,2032,14935605.5737839,6661.2800856,9.944,NOX,0.0004459999999794036,0.437144863758862
112,Coal-CCS,2032,14935605.5737839,7497.6739974,9.944,SO2,0.0005019999999571817,0.437144863758862
113,Coal-CCS,2032,14935605.5737839,1590.64199375,9.944,CO2,0.10650000000950845,0.437144863758862
114,Coal-CCS,2034,14935605.5737839,6661.2800856,9.747,NOX,0.0004459999999794036,0.42848461253596415
115,Coal-CCS,2034,14935605.5737839,7497.6739974,9.747,SO2,0.0005019999999571817,0.42848461253596415
116,Coal-CCS,2034,14935605.5737839,1590.64199375,9.747,CO2,0.10650000000950845,0.42848461253596415
117,Coal-CCS,2036,22413283.194167357,9727.12791015,9.607,NOX,0.00043398942608646046,0.42233011928111297
118,Coal-CCS,2036,22413283.194167357,10944.88337997,9.607,SO2,0.0004883212907789522,0.42233011928111297
119,Coal-CCS,2036,22413283.194167357,2322.706632752,9.607,CO2,0.10363080734894037,0.42233011928111297
120,Coal-CCS,2038,101457027.24152528,41660.8005057,9.467,NOX,0.00041062508569784587,0.4161756260262618
121,Coal-CCS,2038,101457027.24152528,46909.7869238,9.467,SO2,0.00046236114145280536,0.4161756260262618
122,Coal-CCS,2038,101457027.24152528,9950.42793319,9.467,CO2,0.09807529555840756,0.4161756260262618
123,Coal-CCS,2040,86570914.3327269,35021.59414809,9.467,NOX,0.0004045422693987949,0.4161756260262618
124,Coal-CCS,2040,86570914.3327269,39436.95824342,9.467,SO2,0.0004555451279149933,0.4161756260262618
125,Coal-CCS,2040,86570914.3327269,8365.056908221,9.467,CO2,0.09662664386413568,0.4161756260262618
126,Coal-CCS,2042,86521421.66774137,34999.52041951,9.467,NOX,0.00040451855442129444,0.4161756260262618
127,Coal-CCS,2042,86521421.66774137,39412.1129256,9.467,SO2,0.00045551855443325893,0.4161756260262618
128,Coal-CCS,2042,86521421.66774137,8359.7859394,9.467,CO2,0.09662099602920488,0.4161756260262618
129,Coal-CCS,2044,86601454.86853863,35035.21522707,9.467,NOX,0.0004045568897226219,0.4161756260262618
130,Coal-CCS,2044,86601454.86853863,39452.289592400004,9.467,SO2,0.00045556151051144285,0.4161756260262618
131,Coal-CCS,2044,86601454.86853863,8368.309475285,9.467,CO2,0.09663012576391618,0.4161756260262618
132,Coal-CCS,2046,86563243.91135892,35018.17314016,9.467,NOX,0.00040453859580422765,0.4161756260262618
133,Coal-CCS,2046,86563243.91135892,39433.107691900004,9.467,SO2,0.0004555410115207749,0.4161756260262618
134,Coal-CCS,2046,86563243.91135892,8364.240008345,9.467,CO2,0.09662576898007671,0.4161756260262618
135,Coal-CCS,2048,79272583.34881295,32032.325852989998,9.467,NOX,0.00040407823865209834,0.4161756260262618
136,Coal-CCS,2048,79272583.34881295,36075.89831007,9.467,SO2,0.00045508669941195007,0.4161756260262618
137,Coal-CCS,2048,79272583.34881295,7651.27829566,9.467,CO2,0.09651859410198688,0.4161756260262618
138,Coal-CCS,2050,7518015.714583122,3049.55022022,9.467,NOX,0.0004056323285284725,0.4161756260262618
139,Coal-CCS,2050,7518015.714583122,3434.38506919,9.467,SO2,0.0004568206824213108,0.4161756260262618
140,Coal-CCS,2050,7518015.714583122,728.40859502,9.467,CO2,0.09688841080859467,0.4161756260262618
141,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,1365.3805258,9.325,NOX,0.0004422683263115333,0.4099332114391983
142,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,892.3503489,9.325,SO2,0.00028904637779294433,0.4099332114391983
143,Coal-Integrated_Gas_Combustion_Cycle,2010,3087222.042752,3068.040213,9.325,CO2,0.9937867022564724,0.4099332114391983
144,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,964.2846887999999,9.153666667,NOX,0.00044798990223446605,0.4024012839943435
145,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,630.0508275,9.153666667,SO2,0.00029271066096229554,0.4024012839943435
146,Coal-Integrated_Gas_Combustion_Cycle,2012,2152469.6962819463,2166.5390828,9.153666667,CO2,1.0065363923786506,0.4024012839943435
147,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,2934.7152766,8.982333333,NOX,0.0004224908301433976,0.3948693565055279
148,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,1918.0054978,8.982333333,SO2,0.00027612209656125065,0.3948693565055279
149,Coal-Integrated_Gas_Combustion_Cycle,2014,6946222.420032,6598.062673,8.982333333,CO2,0.949877829130845,0.3948693565055279
150,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,936.6360658,8.811,NOX,0.0004430633365077919,0.38733742906067303
151,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,612.1797193,8.811,SO2,0.0002895835414407138,0.38733742906067303
152,Coal-Integrated_Gas_Combustion_Cycle,2016,2114000.38916,2105.3630045,8.811,CO2,0.9959141991154353,0.38733742906067303
153,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,1197.3496483,8.639666667,NOX,0.00043603687534229057,0.3798055016158183
154,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,782.6953579999999,8.639666667,SO2,0.0002850328963906169,0.3798055016158183
155,Coal-Integrated_Gas_Combustion_Cycle,2018,2745982.54416,2691.3783278,8.639666667,CO2,0.980114871277631,0.3798055016158183
156,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,523.4940469000001,8.45,NOX,0.00041429976331004676,0.37146762859637805
157,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,342.11847192,8.45,SO2,0.00027075685536406217,0.37146762859637805
158,Coal-Integrated_Gas_Combustion_Cycle,2020,1263563.4708490921,1176.7906331,8.45,CO2,0.9313268864200526,0.37146762859637805
159,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,1291.3710676,8.243,NOX,0.00043271748960695236,0.3623677707124195
160,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,844.2002064000001,8.243,SO2,0.0002828777902837685,0.3623677707124195
161,Coal-Integrated_Gas_Combustion_Cycle,2022,2984328.340352,2902.7293988,8.243,CO2,0.9726575187962141,0.3623677707124195
162,Coal-Integrated_Gas_Combustion_Cycle,2024,2193056.771896,912.2963022,8.036,NOX,0.0004159930166382684,0.3532679128284609
163,Coal-Integrated_Gas_Combustion_Cycle,2024,2193056.771896,596.3582773,8.036,SO2,0.00027193015928375647,0.3532679128284609
164,Coal-Integrated_Gas_Combustion_Cycle,2024,2193056.771896,2050.8051354,8.036,CO2,0.9351354518866299,0.3532679128284609
165,Coal-Integrated_Gas_Combustion_Cycle,2026,1312318.207083312,531.5970983,7.828,NOX,0.0004050824681320997,0.3441240942783962
166,Coal-Integrated_Gas_Combustion_Cycle,2026,1312318.207083312,347.48429548,7.828,SO2,0.0002647866147131342,0.3441240942783962
167,Coal-Integrated_Gas_Combustion_Cycle,2026,1312318.207083312,1194.8421485,7.828,CO2,0.9104820325213592,0.3441240942783962
168,Coal-Integrated_Gas_Combustion_Cycle,2028,789026.108,343.972446301,7.621,NOX,0.00043594558255225695,0.33502423639443757
169,Coal-Integrated_Gas_Combustion_Cycle,2028,789026.108,224.751902425,7.621,SO2,0.0002848472314746269,0.33502423639443757
170,Coal-Integrated_Gas_Combustion_Cycle,2028,789026.108,772.930943209,7.621,CO2,0.9796012265908443,0.33502423639443757
171,Coal-Integrated_Gas_Combustion_Cycle,2030,511624.76034562394,203.31781954000002,7.414,NOX,0.0003973963640904524,0.32592437851047895
172,Coal-Integrated_Gas_Combustion_Cycle,2030,511624.76034562394,132.82289938,7.414,SO2,0.00025960999090480407,0.32592437851047895
173,Coal-Integrated_Gas_Combustion_Cycle,2030,511624.76034562394,456.8561598,7.414,CO2,0.8929516223792111,0.32592437851047895
174,Coal-Integrated_Gas_Combustion_Cycle,2032,511624.760345625,203.31781954000002,7.414,NOX,0.0003973963640904516,0.32592437851047895
175,Coal-Integrated_Gas_Combustion_Cycle,2032,511624.760345625,132.82289938,7.414,SO2,0.0002596099909048035,0.32592437851047895
176,Coal-Integrated_Gas_Combustion_Cycle,2032,511624.760345625,456.8561598,7.414,CO2,0.8929516223792093,0.32592437851047895
177,Coal-Integrated_Gas_Combustion_Cycle,2034,492484.688345624,196.75277484,7.414,NOX,0.0003995104406208861,0.32592437851047895
178,Coal-Integrated_Gas_Combustion_Cycle,2034,492484.688345624,128.53552324999998,7.414,SO2,0.00026099394822158247,0.32592437851047895
179,Coal-Integrated_Gas_Combustion_Cycle,2034,492484.688345624,442.10490630000004,7.414,CO2,0.8977028459202215,0.32592437851047895
180,Coal-Integrated_Gas_Combustion_Cycle,2036,466630.40061229095,187.88475413999998,7.414,NOX,0.0004026414779094252,0.32592437851047895
181,Coal-Integrated_Gas_Combustion_Cycle,2036,466630.40061229095,122.7441628,7.414,SO2,0.0002630436479040816,0.32592437851047895
182,Coal-Integrated_Gas_Combustion_Cycle,2036,466630.40061229095,422.1790067,7.414,CO2,0.9047396100769177,0.32592437851047895
183,Coal-Integrated_Gas_Combustion_Cycle,2038,466630.40061229095,187.88475413999998,7.414,NOX,0.0004026414779094252,0.32592437851047895
184,Coal-Integrated_Gas_Combustion_Cycle,2038,466630.40061229095,122.7441628,7.414,SO2,0.0002630436479040816,0.32592437851047895
185,Coal-Integrated_Gas_Combustion_Cycle,2038,466630.40061229095,422.1790067,7.414,CO2,0.9047396100769177,0.32592437851047895
186,Coal-Integrated_Gas_Combustion_Cycle,2040,529102.920345624,209.31282844,7.414,NOX,0.0003955994578583527,0.32592437851047895
187,Coal-Integrated_Gas_Combustion_Cycle,2040,529102.920345624,136.73800722,7.414,SO2,0.0002584336656669351,0.32592437851047895
188,Coal-Integrated_Gas_Combustion_Cycle,2040,529102.920345624,470.32657770000003,7.414,CO2,0.8889132144513023,0.32592437851047895
189,Coal-Integrated_Gas_Combustion_Cycle,2042,538832.456945624,212.65005944,7.414,NOX,0.00039464968507169843,0.32592437851047895
190,Coal-Integrated_Gas_Combustion_Cycle,2042,538832.456945624,138.91742342,7.414,SO2,0.0002578119072623326,0.32592437851047895
191,Coal-Integrated_Gas_Combustion_Cycle,2042,538832.456945624,477.82513159999996,7.414,CO2,0.8867786738544955,0.32592437851047895
192,Coal-Integrated_Gas_Combustion_Cycle,2044,538832.456945624,212.65005944,7.414,NOX,0.00039464968507169843,0.32592437851047895
193,Coal-Integrated_Gas_Combustion_Cycle,2044,538832.456945624,138.91742342,7.414,SO2,0.0002578119072623326,0.32592437851047895
194,Coal-Integrated_Gas_Combustion_Cycle,2044,538832.456945624,477.82513159999996,7.414,CO2,0.8867786738544955,0.32592437851047895
195,Coal-Integrated_Gas_Combustion_Cycle,2046,538832.456945624,212.65005944,7.414,NOX,0.00039464968507169843,0.32592437851047895
196,Coal-Integrated_Gas_Combustion_Cycle,2046,538832.456945624,138.91742342,7.414,SO2,0.0002578119072623326,0.32592437851047895
197,Coal-Integrated_Gas_Combustion_Cycle,2046,538832.456945624,477.82513159999996,7.414,CO2,0.8867786738544955,0.32592437851047895
198,Coal-Integrated_Gas_Combustion_Cycle,2048,547217.631345624,215.52617424,7.414,NOX,0.00039385824193934483,0.32592437851047895
199,Coal-Integrated_Gas_Combustion_Cycle,2048,547217.631345624,140.79570248,7.414,SO2,0.0002572937975952626,0.32592437851047895
200,Coal-Integrated_Gas_Combustion_Cycle,2048,547217.631345624,484.2875855,7.414,CO2,0.8849999666661376,0.32592437851047895
201,Coal-Integrated_Gas_Combustion_Cycle,2050,547217.631345624,215.52617424,7.414,NOX,0.00039385824193934483,0.32592437851047895
202,Coal-Integrated_Gas_Combustion_Cycle,2050,547217.631345624,140.79570248,7.414,SO2,0.0002572937975952626,0.32592437851047895
203,Coal-Integrated_Gas_Combustion_Cycle,2050,547217.631345624,484.2875855,7.414,CO2,0.8849999666661376,0.32592437851047895
204,Gas_combined_cycle,2010,723601645.7331346,56098.602726921,6.5375,NOX,7.75269142320473e-05,0.18948979428692284
205,Gas_combined_cycle,2010,723601645.7331346,9199.409299954,6.5375,SO2,1.2713361494131755e-05,0.18948979428692284
206,Gas_combined_cycle,2010,723601645.7331346,298084.875563468,6.5375,CO2,0.4119460995164764,0.18948979428692284
207,Gas_combined_cycle,2010,723601645.7331346,2558099.912234351,6.5375,CH4,0.0035352323026332393,0.18948979428692284
208,Gas_combined_cycle,2012,1199613746.612881,92635.03367092,6.498722222,NOX,7.722071702869008e-05,0.18836581827527862
209,Gas_combined_cycle,2012,1199613746.612881,15210.134010771,6.498722222,SO2,1.2679192826621849e-05,0.18836581827527862
210,Gas_combined_cycle,2012,1199613746.612881,492201.482752054,6.498722222,CO2,0.4102999687539334,0.18836581827527862
211,Gas_combined_cycle,2012,1199613746.612881,4223944.68354008,6.498722222,CH4,0.0035210872628514147,0.18836581827527862
212,Gas_combined_cycle,2014,779909624.2310343,58613.479533003,6.459944444,NOX,7.515419442450656e-05,0.1872418422636344
213,Gas_combined_cycle,2014,779909624.2310343,9583.621428798,6.459944444,SO2,1.2288117919107796e-05,0.1872418422636344
214,Gas_combined_cycle,2014,779909624.2310343,311498.352764874,6.459944444,CO2,0.39940313991124465,0.1872418422636344
215,Gas_combined_cycle,2014,779909624.2310343,2673132.93362781,6.459944444,CH4,0.0034274906355507956,0.1872418422636344
216,Gas_combined_cycle,2016,1354806769.8477225,103548.117384201,6.421166667,NOX,7.64301741685566e-05,0.1861178662809753
217,Gas_combined_cycle,2016,1354806769.8477225,16971.549014106,6.421166667,SO2,1.2526914827871407e-05,0.1861178662809753
218,Gas_combined_cycle,2016,1354806769.8477225,550197.712758259,6.421166667,CO2,0.40610788564342654,0.1861178662809753
219,Gas_combined_cycle,2016,1354806769.8477225,4721595.26507783,6.421166667,CH4,0.003485069140604108,0.1861178662809753
220,Gas_combined_cycle,2018,1282545239.8870716,95161.974780609,6.382388889,NOX,7.419775289095301e-05,0.1849938902693311
221,Gas_combined_cycle,2018,1282545239.8870716,15553.313156703,6.382388889,SO2,1.2126911919358472e-05,0.1849938902693311
222,Gas_combined_cycle,2018,1282545239.8870716,505845.88562841597,6.382388889,CO2,0.39440783053622014,0.1849938902693311
223,Gas_combined_cycle,2018,1282545239.8870716,4340897.28129754,6.382388889,CH4,0.0033845958382565573,0.1849938902693311
224,Gas_combined_cycle,2020,1557021176.9479737,116496.776357013,6.363,NOX,7.482029023225394e-05,0.184431902263509
225,Gas_combined_cycle,2020,1557021176.9479737,19068.373794048,6.363,SO2,1.2246701635378687e-05,0.184431902263509
226,Gas_combined_cycle,2020,1557021176.9479737,619083.25608002,6.363,CO2,0.3976074733251403,0.184431902263509
227,Gas_combined_cycle,2020,1557021176.9479737,5312684.97487628,6.363,CH4,0.003412082670121447,0.184431902263509
228,Gas_combined_cycle,2022,1183401939.0771568,85475.124580111,6.363,NOX,7.222831208707197e-05,0.184431902263509
229,Gas_combined_cycle,2022,1183401939.0771568,13954.265249844,6.363,SO2,1.1791653189892394e-05,0.184431902263509
230,Gas_combined_cycle,2022,1183401939.0771568,454302.481658864,6.363,CO2,0.3838953331554782,0.184431902263509
231,Gas_combined_cycle,2022,1183401939.0771568,3765219.9296292798,6.363,CH4,0.003181691532942292,0.184431902263509
232,Gas_combined_cycle,2024,1246830396.8280852,89454.417528934,6.363,NOX,7.174545772745393e-05,0.184431902263509
233,Gas_combined_cycle,2024,1246830396.8280852,14607.991237033,6.363,SO2,1.1716101303108647e-05,0.184431902263509
234,Gas_combined_cycle,2024,1246830396.8280852,475462.470308106,6.363,CO2,0.38133692562972016,0.184431902263509
235,Gas_combined_cycle,2024,1246830396.8280852,3663368.655029192,6.363,CH4,0.0029381451273154217,0.184431902263509
236,Gas_combined_cycle,2026,1197212697.1343212,84574.623718459,6.363,NOX,7.064293915433654e-05,0.184431902263509
