Ecoinvent_name,Ecoinvent_code,unit,location
nutrient supply from NPK (26-15-15) fertiliser,b6c5b1933a0517fc5c708644d5739e6d,kilogram,RNA
"market for wastewater treatment facility, capacity 1E9l/year",efeca8262643d027615f7301625d4510,unit,GLO
"rare earth oxides production, from rare earth carbonate concentrate",b77918a69dac447c9882001d57d6e91b,kilogram,RoW
gluing mill construction,04eb67e08c3950459994b53d2aa3d00a,unit,RER
ethanol production from maize,d974172472d75ae9629d2dc360fdc2b6,kilogram,US
"diesel, burned in diesel-electric generating set, at extraction site",6625bf2ec6c3483f9fd3814235508a7d,megajoule,GLO
market for hydrazine sulfate,13978141102efd19c648ef822a8b0886,kilogram,GLO
sanitary ceramics production,ba52a351b10ee65afb1760f68848a754,kilogram,CH
"market for maintenance, tanker for liquid goods other than petroleum and liquefied natural gas",9060c0e45dfe16a78b466498c7d3960d,unit,GLO
"hydrogen production, steam methane reforming of natural gas, with CCS (MDEA, 98% eff.), 25 bar",6936422881004043bab98d13ae51b509,kilogram,SEAS
nutrient supply from ammonium nitrate phosphate,ee744b0c7fff4c0624a639e342f58dcb,kilogram,CN
"irrigation, surface",aeb63bb07e9bb5036ed53dd44060e48a,cubic meter,RoW
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",756267d446c3375abf0c4adf381ea57a,megajoule,LV
"transport, freight train, steam",808651ccb40f9ea8c6cb943488134fb1,ton kilometer,RoW
"hydrogen supply, from coal gasification, with CCS, by ship, as liquid, over 2000 km",24d66d00de7c47609bef432fd5a043a7,kilogram,SEAS
"market for cement, pozzolana and fly ash 36-55%",df102b822f7643ed994c2d9e64284ecd,kilogram,UKR
"market for waste plastic, mixture",26290cf58b4f03d559f1dac2c4ea075b,kilogram,CH
"treatment of wastewater from liquid crystal display production, capacity 1.1E10l/year",bbd458f8de01f6db9a8041ba523b50dd,cubic meter,CH
"treatment of blast furnace gas, in power plant",037a80466905232df49007f61745c245,megajoule,CN-AH
"cement production, pozzolana and fly ash 15-50%",2f02a7da281242a7ac70a63c4087a196,kilogram,INDIA
"treatment of used intermodal shipping container, 40-foot",8068964361bb9d5454476927908264f5,unit,GLO
geological hydrogen storage,84292a56938c46a2ac63cf534004e710,kilogram,NAF
"barley grain, feed production",8c6b484adfcde4c6f63adf2dc87946d1,kilogram,CA-QC
"market for bark chips, wet, measured as dry mass",dd71ce0dee34ebac142526012225ca70,kilogram,Europe without Switzerland
market for iron sulfate,6025ff1e208cc532654b15bc75f64d78,kilogram,RoW
market for sulfamic acid,b730396bb9abf5978d9e86c407ad5883,kilogram,GLO
"market for hydrogen, gaseous, 20-year period",4480124a1fca42c288f72d14c2590989,kilogram,WEU
"market for potato seed, Swiss integrated production, for setting",93ed90b787ec0aeb26a10f4cf4235339,kilogram,GLO
"land already in use, annual cropland to annual crop",02f0d873fc652d32261721a6c1d7d41c,kilogram,TH
"carbon dioxide storage at wood burning power plant 20 MW post, pipeline 200km, storage 1000m",2946a945316a4c15a7f702fed9bb6283,kilogram,RER
market for used bicycle,235946fd4594d6dab176093460b86fbf,unit,GLO
market for waste polystyrene,5487da736dc43c06e4eedecaa976acf7,kilogram,LV
"market for sulfidic tailings, from zinc-lead mine operation",aed7d922f1f4e2bb517dd44afd328f35,kilogram,AU
"aluminium, ingot, primary, import from South America",9e4b8abad58d649762e2ea1cea58a2d4,kilogram,"IAI Area, North America"
"hardwood forestry, mixed species, sustainable forest management",ed4ad0ff98107e7c81272e936278bfb4,kilogram,CH
"cement production, alternative constituents 21-35%",57935c1bbe5472d9718f0857f90eb9c9,kilogram,RoW
"diesel production, from methanol, hydrogen from coal gasification, economic allocation",d655f6c8381e4c72affd27a6b45a1828,kilogram,RER
"market for electricity, low voltage",4c8f4e2e7f273f5e5678242366f1a8d6,kilowatt hour,LB
"treatment of used purse seiner, wood",3c47587efb873e9124e291b8c0698e0b,kilogram,RLA
"market for electricity, high voltage",469b9ff34195fd9e8a2b1779a4c6c2c9,kilowatt hour,GA
"heat production, natural gas, at boiler atmospheric low-NOx non-modulating <100kW",8d67665999d59db3f9f8458ef88a6cc4,megajoule,RoW
"market for cement, blast furnace slag 18-30% and 18-30% other alternative constituents",3e9829c727d840458adf0134c83642da,kilogram,OCE
"market for electricity, medium voltage",ae1dad3c2e9d18e3af521769f5a30d2f,kilowatt hour,YE
market for waste polyvinylchloride,ee2a26200c8f42778ed496becc2b8d36,kilogram,CO
"market for machine operation, diesel, >= 74.57 kW, high load factor",e3dd9244c0e84debc656290fbbab65d5,hour,GLO
"market for electricity, high voltage",776480e7c0578611ca0e2859d1b8c5fc,kilowatt hour,IS
market group for municipal solid waste,a2fbc603e33447753bf64c372b572a3f,kilogram,Europe without Switzerland
"market for nitric acid, without water, in 50% solution state",aa77fadee58fd781b4164bf8ecf1eed9,kilogram,RLA
"Light duty truck, diesel, 3.5t gross weight, 2020, EURO-VI, long haul",feca17db5ed44e7e8a72247f561767db,unit,RER
"electricity production, at wood burning power plant",5fc1d5af58ad4dd5bf6e0f44fdfcac60,kilowatt hour,CHN
"hydrogen production, gaseous, 100 bar, from methane pyrolysis",7ccac743146b4859aa80fdf28ed9ee26,kilogram,World
"electricity production, at biomass-fired IGCC power plant",8c0304c6d08346db9b54fb8b310e4f50,kilowatt hour,CEU
"carbon dioxide, captured from natural gas, pre, 200km pipeline, storage 1000m",3470c140ea3c44079ae2e9fb01744742,kilogram,OCE
market for pig iron,1f50493a9a99445384e0503a57fa9b2f,kilogram,EAF
"hydrogen supply, from pyrolysis, by ship, as liquid, over 2000 km",9a2648803e494d0ab725d86d3e46d4f2,kilogram,EAF
"electricity production, hydro, pumped storage",09fad53b68f6270580c44eea18362c36,kilowatt hour,CN-SX
"treatment of waste, pneumatic tyres, open burning",a54397fbfa0906378eded5c77aecc5f9,kilogram,RoW
"wood preservative production, organic, indoor use, dry",cc5587bc1d7989aab994c218a666f71d,kilogram,GLO
"market for transport, freight, lorry 7.5-16 metric ton, EURO4",3f83d82d1b90e2638a580d9bb6b34d94,ton kilometer,RoW
"softwood forestry, spruce, sustainable forest management",a88ca91735fd45c2a487c408edc8e2ae,kilogram,RoW
"impact extrusion of steel, cold, 5 strokes",bcf34098457596b8a6b731e7843fea4c,kilogram,RoW
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",3af2b60c2bf275f5d8b54ccd2673d2c2,kilowatt hour,CA-PE
"market for land use change, pasture, man made",ed06666fd47faa47f8c7163e4cb4d3ad,hectare,BR-CE
"market for furnace, wood chips, hardwood storage area, 50kW",11160aefdedc86afc5a5d274582999f4,unit,GLO
"integrated circuit production, memory type",143d697d0db05e4bf24f2f89bc7d1059,kilogram,GLO
"ethanol production, via fermentation, from wheat grains, energy allocation",5a879f4f99bd45af946e25a8b9ddbdec,kilogram,RER
"electricity production, hard coal",04244094e24855bab4491eea18e92e03,kilowatt hour,CN-SD
market for NCA oxide,c2414b5ebc3b694337b3abe03451d907,kilogram,RoW
"treatment of hard coal ash, municipal incineration",9594f354d7d46eab9c9f575aae764597,kilogram,CH
"market group for electricity, high voltage, 20-year period",f1a4a21079dc4dbab8bbc02cd39914df,kilowatt hour,MEX
"aluminium scrap, new, Recycled Content cut-off",d8f9eb55cc7802f700c2685b9e4c43e0,kilogram,GLO
"impact extrusion of steel, hot, tempering",9da9b8dd6c3c887b8c538e6708cd8e24,kilogram,RoW
"electricity, high voltage, import from IT",ac08b17a0a5edb25f79d6238b8b817a0,kilowatt hour,FR
"refractory production, basic, packed",decd689873f79495a0cdf74a2ff30a4b,kilogram,DE
"market for inorganic nitrogen fertiliser, as N",70683dc040e91998f1c2015081f62c5c,kilogram,CH
"vinasse, from fermentation of sugar beet molasses, Recycled Content cut-off",db6f948aa510c3fc18654b913059589e,kilogram,GLO
market for spent anion exchange resin from potable water production,fcbc9fc1cba1b7c02471e4d51565df9e,kilogram,CH
"electrorefining of copper, anode",1472556cae2be4fd75221b7c6538e27e,kilogram,GLO
"market for sawnwood, board, softwood, raw, dried (u=20%)",a7fe2da368da7bfed7634682b016bd60,cubic meter,Europe without Switzerland
"ethanol production, via fermentation, from corn, economic allocation",631d028669cb4e97a81c919a33fd914c,kilogram,MEX
"market for cement, limestone 6-10%",110f0f6206ca485699ce83677a3918d5,kilogram,WAF
"carbon dioxide, captured from hard coal-fired power plant, oxy, pipeline 200km, storage 1000m",37667579b7614a708561c5a79d97dfc1,kilogram,INDIA
"methanol distillation, hydrogen from electrolysis, CO2 from DAC",46f5605ab0e7451cb769d93e3c1795bd,kilogram,CAN
"electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted",57642d8f719053e7259dadb99552e324,kilowatt hour,IN-UP
"electricity production, at biomass-fired IGCC power plant",9afbf7f685554e6eb31835556f7eb9e9,kilowatt hour,UKR
"market for cement, alternative constituents 45%",62b9b9dea6044a5fa44e9c476fc8d269,kilogram,JAP
"market for transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO4, carbon dioxide, liquid refri(...)_12",304b21593e7c65be971bf35710451243,ton kilometer,GLO
"hydrogen supply, from SMR of nat. gas, with CCS, by ship, as liquid, over 2000 km",ad118dae60a14e8cb418574f4a99d368,kilogram,KOR
"carbon dioxide storage at wood burning power plant 20 MW post, pipeline 400km, storage 3000m",191e396c6f524a4b9244469e17c00664,kilogram,MEX
sugar beet production,83a1ec6d1a3696a0931e4d09f4a35381,kilogram,US
"heat production, untreated waste wood, at furnace 1000-5000 kW, state-of-the-art 2014",fcf368af15dcb7f900b34fe50a8d82df,kilogram,RoW
"hydrogen supply, from coal gasification, with CCS, by truck, as gaseous, over 500 km",3c30760f457e4f9396f650b082de344f,kilogram,EAF
"aluminium turning, average, conventional",f455d82c6097edd64242a4591607da68,kilogram,RER
"carbon dioxide storage from natural gas, post, 200km pipeline, storage 1000m",81a0ad5dd3b44cf88b5aad47d6303e5e,kilogram,CEU
"hydrogen supply, from electrolysis, by truck, as gaseous, over 500 km",df6385c5977d484ab3661d7ffca81546,kilogram,EAF
"beam, softwood, raw, air drying to u=20%",507d1f5f969ca6ca90d022973cfae32a,cubic meter,RoW
"hydrogen supply, from pyrolysis, by ship, as liquid, over 2000 km",49d0f0fa072d4473b943078eb512d8bc,kilogram,RUS
"market for transport, freight, lorry 7.5-16 metric ton, EURO4",74b3943ce6154b265fde3ccd1d1483d6,ton kilometer,RER
"electricity supply, high voltage, from vanadium-redox flow battery system",a32d3d9aeb12466d8eac6cdff6e98851,kilowatt hour,OCE
"electricity production, photovoltaic, photovoltaic slanted-roof installation, 3 kWp, single-Si, panel, mounted",9d3eb2153c044875849896ebf71bf6af,kilowatt hour,CH
"market for concrete, 25MPa",3b259fecd0baa6ae1860afd6d28305ef,cubic meter,AT
"market for cement, blast furnace slag 6-34%",068b95716202497da8859fd311517b1e,kilogram,CEU
"market for maintenance, barge",c1dadb645ec5d1b6fe4ef259213d095f,unit,GLO
transformers,1ffd31e3d195451f9a6541e48b49fff2,unit,RER
"smelting of copper concentrate, sulfide ore",76b92a26d7fbe58369e2e91bdb9e5278,kilogram,IN
"market for manure, solid, cattle",38813c40d16b0d2989998ecae451a44f,kilogram,GLO
"electricity production, wind, >3MW turbine, onshore",847ee9982cbbef2a592b5bbb025e45cc,kilowatt hour,US-NPCC
market for pig iron,187826340fc441ee9d612a26d90a7a3b,kilogram,RUS
"hydrogen supply, from electrolysis, by truck, as liquid, over 500 km",4d7bd7fda6d34b7d848336899e3f918b,kilogram,INDIA
electricity voltage transformation from high to medium voltage,77654a4ef3bc830e245de0698756bf92,kilowatt hour,UA
"natural gas, at production",bf020d2d5500413da0af1eb06f30d6d5,cubic meter,LY
market for refinery sludge,5c5e3589166ef79f75928fca6e557b08,kilogram,Europe without Switzerland
"market for compressed air, 1200 kPa gauge",e74873c3cfcd5d2c13cd8d0e2a9615fd,cubic meter,RoW
"biomethane production, from biogas upgrading, using amine scrubbing",c22725147bb54a6092910df2fc35b9fb,kilogram,SAF
"market for cement, pozzolana and fly ash 36-55%",8349f2296ca74329b7d9bf9ebc313e5a,kilogram,INDIA
"electricity production, wind, <1MW turbine, onshore",813197085a6f8cfad9a6d3cfa3dd048e,kilowatt hour,SK
"hydrogen supply, from electrolysis, by truck, as liquid, over 500 km",e8aaf88730ea4977bffd22d6d49a77ad,kilogram,WEU
farming and supply of poplar,69d59d5f474848dc94103e8dad823261,kilogram,KOR
"market for electricity, medium voltage",61b3791cc9b0fd4b1a25ceffb4244f8d,kilowatt hour,RS
market for waste paperboard,9c3b6dabea6d9a013881914b8d347fee,kilogram,GR
"wood chips production, hardwood, at sawmill",f155095676b8057c980c245d1e74eb98,kilogram,CH
"hydrogen supply, from gasification of biomass, with CCS, by H2 pipeline, as gaseous, over 500 km",11a96566f9954c76bf785bf778e5a2d5,kilogram,EAF
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",50e50c0c0598c3d7d1946747e3ce7d58,megajoule,KR
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical",1401fcb209cfef477899d1ab9257275c,megajoule,TR
"natural gas, burned in gas motor, for storage",b5b714e7d2e0a133e7c0b973ea06a510,megajoule,DE
market for foam glass factory,97829c90ae128a32cecaab60ca950621,unit,GLO
"market for lime, packed",ad280946f31aba93b4ebff53db9a08cd,kilogram,CH
supply of forest residue,da3e4bcce3544f3392131e22bc174f87,kilogram,MEX
"market for waste wood, untreated",606764b1f77fedd0c90b8bf8986ac0ab,kilogram,IT
"hydrogen supply, from electrolysis, by truck, as gaseous, over 500 km",ac69cb06ed8f4e9392caef87a93b9af5,kilogram,TUR
"treatment of sludge, NaCl electrolysis, residual material landfill",0f964a2fefc1ab2636a83e9bb5c35843,kilogram,CH
"market for converter, for electric passenger car",7c1a248ff0490e4ceffece45742c7e3e,kilogram,GLO
turbine EPR,b3cb4b587d97441781c8616b767aff16,unit,CH
"market for container, for collection of post-consumer waste plastic for recycling",b39b3b6b3ee91fb410aabbd7b55f794a,unit,US
electricity voltage transformation from medium to low voltage,da4762d6900417624c3033d97137e59c,kilowatt hour,MY
"market for rare earth tailings, from bastnaesite and monazite ore",50f80bfa9933a49afe00b82e3015ae66,kilogram,GLO
"market for uranium, enriched 3.0%, in fuel element for light water reactor",e9ed434867e926d89ae5971794e99743,kilogram,GLO
market for dolomite,c1274c196d6e18f4c6456b4c1b92dd8c,kilogram,RoW
"market for cement, blast furnace slag 66-80%",b2cce26960c740d182c864a363ee5dc0,kilogram,MEX
"market for steel, chromium steel 18/8",8dcaf63e91ad4e338ebc03d07388dfea,kilogram,JAP
"electricity production, nuclear, pressure water reactor, heavy water moderated",9d37c1b78c2078c5c1090ee5f97f8bf8,kilowatt hour,IN-RJ
"carbon dioxide storage from hard coal, pre, pipeline 200km, storage 1000m",db043985288b4981883c5285de921e61,kilogram,ME
market for waste packaging paper,128a07212624ab6ed7b0cf3d11b2844b,kilogram,SE
"electricity production, at co-generation oil-fired power plant, post, pipeline 200km, storage 1000m",f0dc78df573a4d5a8be80a7a6a844918,kilowatt hour,RUS
"steel production, converter, unalloyed",6522cae4bb5a43deb205129b930ec228,kilogram,RCAM
"ethanol production, via fermentation, from sugarcane, energy allocation",f1d10fa65ad54415955e0446f2b2434c,kilogram,EAF
"market for cement, alternative constituents 45%",39c6abc36a854c42a406e480428a2236,kilogram,RUS
"electricity production, natural gas, subcritical, steam cycle",1377f19121874a1c8014cc19a9b6facb,kilowatt hour,TUR
"market for particleboard, uncoated",012fae9add9c74fe0bb56fc215b77550,cubic meter,RER
"land already in use, annual cropland to perennial crop",ca1aa1927b8a125402f38cfd8f460c45,kilogram,BR-PR
"wheat grain, feed production, Swiss integrated production",0d167d09de2c5388d6151f67489a2550,kilogram,CH
isopropyl acetate production,3b93061abd7b80c46566cc8b06c3529b,kilogram,RER
"electricity, high voltage, import from CZ",4ae464f0c84eccb4440c500460547f9a,kilowatt hour,SK
"photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof",76ae5476225b403a8f100388b431d42a,unit,US
"market for metal part of electronics scrap, in copper, anode",a11ce200a63a6c3653f3443ffb0951be,kilogram,GLO
"market for diesel, burned in fishing vessel",49b9f9ac9b3646f6bbd2ff55a21698cc,megajoule,World
clinker production,8935c61ff8882a5f7bae31622da2ebfb,kilogram,BR
"market group for electricity, low voltage, 40-year period",c4dcd62f92524608a6eed33fe00ec03c,kilowatt hour,NAF
"market group for transport, freight, light commercial vehicle",418305170353b0a36d2ba9165601e8f6,ton kilometer,RER
"carbon dioxide storage from hard coal, pre, pipeline 200km, storage 1000m",ad71a39f3e0447d6b8dbef6f6ab1b20e,kilogram,RER
"market for land tenure, arable land, measured as carbon net primary productivity, perennial crop",fcb9508bb30e31749c8b1219a3bccfe5,kilogram,BR-PA
"cement, all types to generic market for cement, unspecified",f6a8cf354ecf44fa9fc9bcb5f10fe43e,kilogram,STAN
ethanol production from sugar beet,e98d4c41f5ab3f3e83b8cb0e00e06842,kilogram,CH
"treatment of coal gas, in power plant",4391a91b75660a559b7b1517f00ef4fb,kilowatt hour,FR
"market for heat transport fluid system, solar thermal parabolic trough, 50 MW",30c8207118424dd7593953d1afc01ec2,unit,GLO
"market for beet seed, Swiss integrated production, for sowing",caa12917fe7194422e2d4b5dddb1c9be,kilogram,GLO
"petrol, unleaded, import from RoW",9327bdc7f1f7c86130da62794281489d,kilogram,ZA
"hydrogen production, steam methane reforming, from biomethane, high and low temperature, 26 bar",a22720942c564bd3864f6d45036f228a,kilogram,ME
pig iron production,8a88fa0734df421283feff283d91dd6b,kilogram,SEAS
market for waste polyurethane,a81d3a3d031e10cd80f6eff7cde909e5,kilogram,FR
"Heavy duty truck, diesel hybrid, 60t gross weight, 2020, EURO-VI, regional delivery",42f7d155c2b947c98be393877c8b7ad7,unit,RER
"planing, lath, hardwood, u=20%",23b82acfba931035d9b304d1f812e118,cubic meter,Europe without Switzerland
"electricity production, hydro, run-of-river",b1048ef819b9b56d8485bdd39ab5d80a,kilowatt hour,CN-JX
activated silica production,a2450afe8fe8ace6cb599fe204a55923,kilogram,GLO
goods wagon production,2fe92bc974debc8b9cc6d29f55be5cc0,unit,RoW
"heat and power co-generation, biogas, gas engine",74872cfcc2684454229bfeff483c797d,kilowatt hour,MX
"carbon dioxide storage from lignite, pre, pipeline 400km, storage 3000m",b58e0c694f6e4bec95e66ac373945196,kilogram,USA
"market for steel, unalloyed",83e700737ed542bab177d717c01443ba,kilogram,World
"market for waste plastic, mixture",b08d1fc52c3c480107decc73c6eedbcf,kilogram,LU
market for waste graphical paper,b0ce07371db41160a711f4482f31ebcb,kilogram,CH
"paper production, woodfree, coated, at non-integrated mill",22cedf28d464957f6076823fb77721ec,kilogram,RER
"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, with CCS, at gasification plant",7f219e49933849cb891fcab99d14ace1,kilogram,MEX
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery",2228d180944e3effd8dbbeba0e5d2aae,kilogram,Europe without Switzerland
apricot production,5f17b937306b2e0895ed478d1ff41254,kilogram,FR
olive production,9b580a261bff52c41badf46733a2ab06,kilogram,IT
"electricity production, oil",0d92729d12f96b018f4bad2b808d12ea,kilowatt hour,CN-AH
market for plywood,21cea517e5241ed010077f510e4160c2,cubic meter,RER
"land already in use, annual cropland to pasture, man made",b09e33da9aabe0e841ad613cf7b8110c,kilogram,BR-AL
market for waste graphical paper,b1479dcfe48c4122d3377a034fba2d48,kilogram,DE
"market for photovoltaic laminate, CIS",451a66538327e99873ef3fec2a4b2296,square meter,GLO
