Activity,Flow,Region,Amount,method
"diesel, burned in diesel-electric generating set, 10MW",Phosphorus,INDIA,2.3437772149935224e-07,eutrophication
"diesel, burned in diesel-electric generating set, 10MW",Phosphorus,EAF,2.2737246095719875e-07,eutrophication
"diesel, burned in diesel-electric generating set, 10MW",Phosphorus,CHN,2.2189761376039902e-07,eutrophication
"diesel, burned in diesel-electric generating set, 10MW",Phosphorus,CEU,2.1742514457881964e-07,eutrophication
"diesel, burned in diesel-electric generating set, 10MW",Phosphorus,CAN,2.1650332260596665e-07,eutrophication
"diesel, burned in diesel-electric generating set, 10MW",Phosphorus,BRA,2.0396662691055992e-07,eutrophication
"diesel, burned in diesel-electric generating set, 18.5kW",Phosphorus,World,1.9683016805224814e-07,eutrophication
"diesel, burned in diesel-electric generating set, 18.5kW",Phosphorus,WEU,1.943672410938906e-07,eutrophication
"diesel, burned in diesel-electric generating set, 18.5kW",Phosphorus,SAF,1.8889610097420816e-07,eutrophication
"diesel, burned in diesel-electric generating set, 18.5kW",Phosphorus,INDIA,1.8482747049521173e-07,eutrophication
"diesel, burned in diesel-electric generating set, 18.5kW",Phosphorus,CHN,1.8470364779061807e-07,eutrophication
"diesel, burned in building machine",Phosphorus,World,1.791906142976613e-07,eutrophication
"diesel, burned in building machine",Phosphorus,World,1.757844189135677e-07,eutrophication
"diesel, burned in building machine",Phosphorus,WEU,1.7330086071043435e-07,eutrophication
"diesel, burned in building machine",Phosphorus,WEU,1.7138610402762987e-07,eutrophication
"diesel, burned in building machine",Phosphorus,WAF,1.7104061888153143e-07,eutrophication
"diesel, burned in building machine",Phosphorus,WAF,1.706876163755926e-07,eutrophication
"diesel, burned in building machine",Phosphorus,USA,1.7001523387252494e-07,eutrophication
"diesel, burned in building machine",Phosphorus,USA,1.6405739440344306e-07,eutrophication
"diesel, burned in building machine",Phosphorus,UKR,1.6405739440344306e-07,eutrophication
"diesel, burned in building machine",Phosphorus,UKR,1.6360712279251424e-07,eutrophication
"diesel, burned in building machine",Phosphorus,TUR,1.5663857669123873e-07,eutrophication
"diesel, burned in building machine",Phosphorus,TUR,1.544594758037979e-07,eutrophication
"diesel, burned in building machine",Phosphorus,STAN,1.533424644765531e-07,eutrophication
"diesel, burned in building machine",Phosphorus,STAN,1.5238177602956198e-07,eutrophication
"diesel, burned in building machine",Phosphorus,SEAS,1.5016825182607156e-07,eutrophication
"diesel, burned in building machine",Phosphorus,SEAS,1.4925901837542855e-07,eutrophication
"diesel, burned in building machine",Phosphorus,SAF,1.4192712702970837e-07,eutrophication
"diesel, burned in building machine",Phosphorus,SAF,1.4025061373768216e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RUS,1.367066973291044e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RUS,1.3501881313961844e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RSAS,1.3378644827011837e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RSAS,1.310076282528592e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RSAM,1.3074644148668473e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RSAM,1.3065017879645812e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RSAF,1.290997018840077e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RSAF,1.2903084710673315e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RCAM,1.1521514133266345e-07,eutrophication
"diesel, burned in building machine",Phosphorus,RCAM,1.1516488217835271e-07,eutrophication
"diesel, burned in building machine",Phosphorus,OCE,1.059081968222065e-07,eutrophication
"diesel, burned in building machine",Phosphorus,OCE,1.0105654360074063e-07,eutrophication
"diesel, burned in building machine",Phosphorus,NAF,1.008963380622586e-07,eutrophication
"diesel, burned in building machine",Phosphorus,NAF,1.0079985244569951e-07,eutrophication
"diesel, burned in building machine",Phosphorus,MEX,9.999532236462688e-08,eutrophication
"diesel, burned in building machine",Phosphorus,MEX,9.872047502176281e-08,eutrophication
"diesel, burned in building machine",Phosphorus,ME,9.821359943978265e-08,eutrophication
"diesel, burned in building machine",Phosphorus,ME,9.625157800313833e-08,eutrophication
"diesel, burned in building machine",Phosphorus,KOR,9.601655348332397e-08,eutrophication
"diesel, burned in building machine",Phosphorus,KOR,9.478551359937921e-08,eutrophication
"diesel, burned in building machine",Phosphorus,JAP,9.223225647788903e-08,eutrophication
"diesel, burned in building machine",Phosphorus,JAP,9.069626652659465e-08,eutrophication
"diesel, burned in building machine",Phosphorus,INDO,9.017919265210541e-08,eutrophication
"diesel, burned in building machine",Phosphorus,INDO,8.916902549823954e-08,eutrophication
"diesel, burned in building machine",Phosphorus,INDIA,8.816239538272352e-08,eutrophication
"diesel, burned in building machine",Phosphorus,INDIA,8.816239538272352e-08,eutrophication
"diesel, burned in building machine",Phosphorus,EAF,8.796403270960933e-08,eutrophication
"diesel, burned in building machine",Phosphorus,EAF,8.785223081990436e-08,eutrophication
"diesel, burned in building machine",Phosphorus,CHN,8.727110803890185e-08,eutrophication
"diesel, burned in building machine",Phosphorus,CHN,8.704269344183801e-08,eutrophication
"diesel, burned in building machine",Phosphorus,CEU,8.491293439435932e-08,eutrophication
"diesel, burned in building machine",Phosphorus,CEU,8.489226825906018e-08,eutrophication
"diesel, burned in building machine",Phosphorus,CAN,8.455949626808349e-08,eutrophication
"diesel, burned in building machine",Phosphorus,CAN,8.369213064329e-08,eutrophication
"diesel, burned in building machine",Phosphorus,BRA,8.217548922261645e-08,eutrophication
"diesel, burned in building machine",Phosphorus,BRA,8.143827855504973e-08,eutrophication
farming and supply of poplar,Phosphorus,RUS,7.907391497997635e-08,eutrophication
farming and supply of poplar,Phosphorus,RUS,7.90493267256725e-08,eutrophication
farming and supply of poplar,Phosphorus,RUS,7.791181752165611e-08,eutrophication
farming and supply of poplar,Phosphorus,RUS,7.791181752165611e-08,eutrophication
farming and supply of poplar,Phosphorus,CHN,7.714643145856336e-08,eutrophication
farming and supply of poplar,Phosphorus,CHN,7.688223391110483e-08,eutrophication
farming and supply of poplar,Phosphorus,CHN,7.641004479417138e-08,eutrophication
farming and supply of poplar,Phosphorus,CHN,7.56692561870606e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,WEU,7.473775962440039e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,WEU,7.47266042522287e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,WEU,7.421484577526705e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,WEU,7.378646098953491e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,UKR,7.378646098953491e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,UKR,7.323516705887852e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,UKR,6.856586360222319e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,UKR,6.782176990270046e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,USA,6.759494672781714e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,USA,6.740313157126253e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,USA,6.665413466033266e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,USA,6.479211936215093e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,TUR,6.362561708784068e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,TUR,6.312763660212114e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,TUR,6.267695914860109e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,TUR,6.205892100975741e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,STAN,6.113239954910852e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,STAN,6.111572895536086e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,STAN,5.963793196477951e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,STAN,5.895948034783025e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,RUS,5.879119733602096e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,RUS,5.6103073500684943e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,RUS,5.3908457995706604e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,RUS,5.3805755497951284e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,KOR,5.370304178748921e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,KOR,5.308175474905681e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,KOR,5.269769840511464e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,KOR,5.258231983211933e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,JAP,5.2573173413721566e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,JAP,5.226779706226693e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,JAP,5.150507821277857e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,JAP,5.130666104142299e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CHN,5.11059058687188e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CHN,5.048430341093067e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CHN,5.0010063617580264e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CHN,4.972425457589919e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CEU,4.8368749734734534e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CEU,4.788409823972216e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CEU,4.7506408628318445e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CEU,4.699883517530506e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CAN,4.6373914234711177e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CAN,4.6248170407989056e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CAN,4.5423802692938735e-08,eutrophication
farming and supply of sugarbeet,Phosphorus,CAN,4.5310819028897336e-08,eutrophication
farming and supply of corn,Phosphorus,WEU,4.506801995729124e-08,eutrophication
farming and supply of corn,Phosphorus,WEU,4.4667052149068146e-08,eutrophication
farming and supply of corn,Phosphorus,WEU,4.439664352722405e-08,eutrophication
farming and supply of corn,Phosphorus,WEU,4.380838369237238e-08,eutrophication
farming and supply of corn,Phosphorus,SEAS,4.3441243951678e-08,eutrophication
farming and supply of corn,Phosphorus,SEAS,4.343489979138116e-08,eutrophication
farming and supply of corn,Phosphorus,SEAS,4.299488122619961e-08,eutrophication
farming and supply of corn,Phosphorus,SEAS,4.256709895667294e-08,eutrophication
farming and supply of corn,Phosphorus,RUS,4.243095223933319e-08,eutrophication
"market for petrol, low-sulfur, 20-year period",Sulfur hexafluoride,BRA,0.7359259767807272,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,WEU,0.22226958332724403,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,WAF,0.10691889199612434,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,USA,0.07861984582268283,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,UKR,0.0627973892438821,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,TUR,0.04277577671503556,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,STAN,0.03712574324632032,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,SEAS,0.027626619815205273,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,SAF,0.025801648859592286,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,RUS,0.022958591625616347,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,RSAS,0.016171916398575178,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,RSAM,0.015902503203694292,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,RSAF,0.01468595313284528,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,RCAM,0.012939717677054496,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,OCE,0.011481136553401274,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,NAF,0.011057923075643529,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,MEX,0.010449078489344121,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,ME,0.008993527494813167,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,KOR,0.008315826441435319,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,JAP,0.008077334787005787,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,INDO,0.007902982477450169,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,INDIA,0.007135534360424484,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,EAF,0.006854412716588407,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,CHN,0.006840186743991984,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,CEU,0.006664776092152013,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,CAN,0.006374501564791211,global warming
"market for petrol, low-sulfur",Sulfur hexafluoride,BRA,0.006043783628407273,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,WEU,0.0051196622879496135,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,WEU,0.00505944045586807,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,WEU,0.004955452754281323,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,WAF,0.004722516225604408,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,WAF,0.004360410895322397,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,WAF,0.003922381771352868,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,USA,0.0038116313128861486,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,USA,0.003777490889427241,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,USA,0.0036925671902660485,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,RUS,0.003380429316444037,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,RUS,0.0033448393701108864,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,RUS,0.0033020462738333777,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,NAF,0.0032992148238101776,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,NAF,0.003154468201104954,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,NAF,0.003135368637964562,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,ME,0.003020297880845656,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,ME,0.0028716917481479923,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,ME,0.0028103483371149634,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,CEU,0.0027548739664784924,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,CEU,0.0027270214361937886,global warming
"diesel, burned in diesel-electric generating set, at extraction site",Sulfur hexafluoride,CEU,0.002713319351779819,global warming
"diesel, burned in fishing vessel",Sulfur hexafluoride,World,0.0027118974844090728,global warming
"diesel, burned in fishing vessel",Sulfur hexafluoride,World,0.0027104511054124106,global warming
"diesel, burned in fishing vessel",Sulfur hexafluoride,WEU,0.0026446907625971333,global warming
"diesel, burned in fishing vessel",Sulfur hexafluoride,WEU,0.0025373447838065357,global warming
"diesel, burned in fishing vessel",Sulfur hexafluoride,RSAM,0.002420235270772464,global warming
"diesel, burned in fishing vessel",Sulfur hexafluoride,RSAM,0.002316960553947744,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,World,0.0021228165702516853,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,World,0.0021194512565409834,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,World,0.002090265791227872,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,World,0.002064174341788689,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,WEU,0.0019619384488984448,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,WEU,0.0019395014903663122,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,WEU,0.0019181389901112508,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,WEU,0.0018570655240564098,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,WAF,0.001828438469929198,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,WAF,0.0018239779426076764,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,WAF,0.0017820990324517103,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,WAF,0.0017762758694698482,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,USA,0.0017649604780942873,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,USA,0.0017173920647446678,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,USA,0.0017107108655175206,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,USA,0.0016965632508018995,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,UKR,0.0016815255209661917,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,UKR,0.0016630890024251276,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,UKR,0.0016271255117984084,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,UKR,0.0016205553564452601,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,TUR,0.0016195156862519335,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,TUR,0.0016150055631158878,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,TUR,0.0016050866519202005,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,TUR,0.001556129189004116,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,STAN,0.0015438617209765438,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,STAN,0.0015364034184305957,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,STAN,0.0014824976802102674,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,STAN,0.0014370592852400766,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,SEAS,0.0014369004976764774,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,SEAS,0.0013734773585416526,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,SEAS,0.0013036237056744933,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,SEAS,0.0012823418189881978,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,SAF,0.0012533206891649292,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,SAF,0.00125247115139801,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,SAF,0.0012178545984520663,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,SAF,0.001148379707923945,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RUS,0.0011388258800285164,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RUS,0.0011379166113565358,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RUS,0.00111124147070672,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RUS,0.001110893326180106,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAS,0.0011020358652031714,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAS,0.0010989166063132935,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAS,0.0010894960743768622,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAS,0.0010859797348731692,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAM,0.001085772922460702,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAM,0.0010532021641537182,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAM,0.0009462634718254442,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAM,0.0009125365781092478,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAF,0.0008964490299228297,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAF,0.0008487452987254971,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAF,0.0008236465549439304,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RSAF,0.0008092590129848716,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RCAM,0.0008035921867379565,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RCAM,0.0007980259897058896,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RCAM,0.000796725532141437,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,RCAM,0.0007936577239094288,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,OCE,0.0007822079708392922,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,OCE,0.0007596074507351902,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,OCE,0.000754771688409742,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,OCE,0.0007163576681943471,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,NAF,0.0006822377397590583,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,NAF,0.0006767312505823763,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,NAF,0.0006632527986939044,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,NAF,0.0006337160614888359,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,MEX,0.0006141456530982096,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,MEX,0.0005810125367742666,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,MEX,0.000577211696483228,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,MEX,0.0005663803481251501,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,ME,0.0005654482207584553,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,ME,0.0005462131290650808,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,ME,0.0005436398096984986,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,ME,0.0005310168696431297,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,KOR,0.0005279058941889063,global warming
"diesel, burned in agricultural machinery",Sulfur hexafluoride,KOR,0.0005142177771539966,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",KOR,0.0005060294740467327,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",KOR,0.0004942906629996942,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",JAP,0.0004698813277371752,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",JAP,0.00046934733013254023,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",JAP,0.00046916772532085296,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",JAP,0.0004537010767210357,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",INDO,0.0004522103666464065,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",INDO,0.0004448431205585448,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",INDO,0.0004435634432666113,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",INDO,0.00043226956040190803,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",INDIA,0.0004315453152412818,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",INDIA,0.00042503972095355,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",INDIA,0.00042449227917471584,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",INDIA,0.0004140057456968866,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",EAF,0.00040927721427527547,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",EAF,0.00040407030047849167,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",EAF,0.0003994030132476354,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",EAF,0.0003934927984944109,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",CHN,0.0003896276597734913,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",CHN,0.0003870567634155033,global warming
"diesel, burned in agricultural machinery","Methane, trifluoro-, HFC-23",CHN,0.0003827892582324182,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CHN,0.00037991656277050224,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CEU,0.00037724918831059603,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CEU,0.00036803763013623804,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CEU,0.00036384616823241273,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CEU,0.0003563731971646899,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CAN,0.00035525277297112755,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CAN,0.0003293493136467281,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CAN,0.0003259059264186233,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",CAN,0.00032173678457926325,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",BRA,0.0003169314168074618,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",BRA,0.0003162511402048637,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",BRA,0.0003137661228011035,global warming
"diesel, burned in agricultural machinery","Methane, tetrafluoro-, R-14",BRA,0.00030601395607505696,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",World,0.0003015691644884808,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",World,0.00029760357454089106,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",World,0.00029518079436722443,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",World,0.00029132706133397194,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",WEU,0.0002899040577192634,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",WEU,0.0002896791530780844,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",WEU,0.00028926618495474124,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",WEU,0.0002890549510625717,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",USA,0.0002876422364449506,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",USA,0.00028175109569375127,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",USA,0.00027962271878033385,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",USA,0.0002792135585940265,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",UKR,0.0002737242099598715,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",UKR,0.000273425727886726,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",UKR,0.0002680001441940157,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",UKR,0.0002564627220787232,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",TUR,0.00025402227751951715,global warming
"diesel, burned in diesel-electric generating set, 10MW","Methane, tetrafluoro-, R-14",TUR,0.00024999398516459357,global warming
